R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,emergences,trials
5,0.75,270,0.7083333333333333,0.05,1732,5000
3,0.75,210,0.0416666666666666,0.05,550,5000
6,0.75,270,0.7083333333333333,0.05,2142,5000
2,1.0,270,0.7083333333333333,0.05,0,5000
3,1.0,270,0.7083333333333333,0.05,3,5000
4,1.0,270,0.7083333333333333,0.05,206,5000
5,1.0,270,0.7083333333333333,0.05,638,5000
6,1.0,270,0.7083333333333333,0.05,1126,5000
2,0.0,300,0.7083333333333333,0.05,1045,5000
3,0.0,300,0.7083333333333333,0.05,1926,5000
4,0.0,300,0.7083333333333333,0.05,2413,5000
5,0.0,300,0.7083333333333333,0.05,2795,5000
4,0.75,210,0.0416666666666666,0.05,1148,5000
6,0.0,300,0.7083333333333333,0.05,3024,5000
2,0.25,300,0.7083333333333333,0.05,739,5000
3,0.25,300,0.7083333333333333,0.05,1599,5000
4,0.25,300,0.7083333333333333,0.05,2173,5000
5,0.25,300,0.7083333333333333,0.05,2487,5000
6,0.25,300,0.7083333333333333,0.05,2853,5000
2,0.5,300,0.7083333333333333,0.05,357,5000
3,0.5,300,0.7083333333333333,0.05,1132,5000
4,0.5,300,0.7083333333333333,0.05,1765,5000
5,0.5,300,0.7083333333333333,0.05,2238,5000
5,0.75,210,0.0416666666666666,0.05,1709,5000
6,0.5,300,0.7083333333333333,0.05,2548,5000
2,0.75,300,0.7083333333333333,0.05,40,5000
3,0.75,300,0.7083333333333333,0.05,536,5000
4,0.75,300,0.7083333333333333,0.05,1134,5000
5,0.75,300,0.7083333333333333,0.05,1646,5000
6,0.75,300,0.7083333333333333,0.05,2084,5000
2,1.0,300,0.7083333333333333,0.05,0,5000
3,1.0,300,0.7083333333333333,0.05,4,5000
4,1.0,300,0.7083333333333333,0.05,194,5000
5,1.0,300,0.7083333333333333,0.05,665,5000
3,0.5,-240,0.0,0.05,1131,5000
6,0.75,210,0.0416666666666666,0.05,2081,5000
6,1.0,300,0.7083333333333333,0.05,1108,5000
2,0.0,330,0.7083333333333333,0.05,1061,5000
3,0.0,330,0.7083333333333333,0.05,1953,5000
4,0.0,330,0.7083333333333333,0.05,2409,5000
5,0.0,330,0.7083333333333333,0.05,2757,5000
6,0.0,330,0.7083333333333333,0.05,3046,5000
2,0.25,330,0.7083333333333333,0.05,707,5000
3,0.25,330,0.7083333333333333,0.05,1641,5000
4,0.25,330,0.7083333333333333,0.05,2166,5000
5,0.25,330,0.7083333333333333,0.05,2526,5000
2,1.0,210,0.0416666666666666,0.05,0,5000
6,0.25,330,0.7083333333333333,0.05,2836,5000
2,0.5,330,0.7083333333333333,0.05,363,5000
3,0.5,330,0.7083333333333333,0.05,1148,5000
4,0.5,330,0.7083333333333333,0.05,1795,5000
5,0.5,330,0.7083333333333333,0.05,2195,5000
6,0.5,330,0.7083333333333333,0.05,2538,5000
2,0.75,330,0.7083333333333333,0.05,40,5000
3,0.75,330,0.7083333333333333,0.05,559,5000
4,0.75,330,0.7083333333333333,0.05,1167,5000
5,0.75,330,0.7083333333333333,0.05,1645,5000
3,1.0,210,0.0416666666666666,0.05,4,5000
6,0.75,330,0.7083333333333333,0.05,2074,5000
2,1.0,330,0.7083333333333333,0.05,0,5000
3,1.0,330,0.7083333333333333,0.05,6,5000
4,1.0,330,0.7083333333333333,0.05,201,5000
5,1.0,330,0.7083333333333333,0.05,632,5000
6,1.0,330,0.7083333333333333,0.05,1076,5000
2,0.0,360,0.7083333333333333,0.05,1047,5000
3,0.0,360,0.7083333333333333,0.05,1943,5000
4,0.0,360,0.7083333333333333,0.05,2414,5000
5,0.0,360,0.7083333333333333,0.05,2741,5000
4,1.0,210,0.0416666666666666,0.05,169,5000
6,0.0,360,0.7083333333333333,0.05,3049,5000
2,0.25,360,0.7083333333333333,0.05,751,5000
3,0.25,360,0.7083333333333333,0.05,1515,5000
4,0.25,360,0.7083333333333333,0.05,2139,5000
5,0.25,360,0.7083333333333333,0.05,2589,5000
6,0.25,360,0.7083333333333333,0.05,2823,5000
2,0.5,360,0.7083333333333333,0.05,361,5000
3,0.5,360,0.7083333333333333,0.05,1062,5000
4,0.5,360,0.7083333333333333,0.05,1752,5000
5,0.5,360,0.7083333333333333,0.05,2301,5000
5,1.0,210,0.0416666666666666,0.05,630,5000
6,0.5,360,0.7083333333333333,0.05,2493,5000
2,0.75,360,0.7083333333333333,0.05,42,5000
3,0.75,360,0.7083333333333333,0.05,525,5000
4,0.75,360,0.7083333333333333,0.05,1153,5000
5,0.75,360,0.7083333333333333,0.05,1715,5000
6,0.75,360,0.7083333333333333,0.05,2098,5000
2,1.0,360,0.7083333333333333,0.05,0,5000
3,1.0,360,0.7083333333333333,0.05,9,5000
4,1.0,360,0.7083333333333333,0.05,206,5000
5,1.0,360,0.7083333333333333,0.05,629,5000
6,1.0,210,0.0416666666666666,0.05,1125,5000
6,1.0,360,0.7083333333333333,0.05,1118,5000
2,0.0,-360,0.75,0.05,1079,5000
3,0.0,-360,0.75,0.05,1882,5000
4,0.0,-360,0.75,0.05,2332,5000
5,0.0,-360,0.75,0.05,2725,5000
6,0.0,-360,0.75,0.05,3050,5000
2,0.25,-360,0.75,0.05,746,5000
3,0.25,-360,0.75,0.05,1579,5000
4,0.25,-360,0.75,0.05,2175,5000
5,0.25,-360,0.75,0.05,2569,5000
2,0.0,240,0.0416666666666666,0.05,1026,5000
6,0.25,-360,0.75,0.05,2876,5000
2,0.5,-360,0.75,0.05,359,5000
3,0.5,-360,0.75,0.05,1114,5000
4,0.5,-360,0.75,0.05,1702,5000
5,0.5,-360,0.75,0.05,2270,5000
6,0.5,-360,0.75,0.05,2541,5000
2,0.75,-360,0.75,0.05,38,5000
3,0.75,-360,0.75,0.05,509,5000
4,0.75,-360,0.75,0.05,1219,5000
5,0.75,-360,0.75,0.05,1644,5000
3,0.0,240,0.0416666666666666,0.05,1909,5000
6,0.75,-360,0.75,0.05,2011,5000
2,1.0,-360,0.75,0.05,0,5000
3,1.0,-360,0.75,0.05,6,5000
4,1.0,-360,0.75,0.05,176,5000
5,1.0,-360,0.75,0.05,642,5000
6,1.0,-360,0.75,0.05,1089,5000
2,0.0,-330,0.75,0.05,1032,5000
3,0.0,-330,0.75,0.05,2014,5000
4,0.0,-330,0.75,0.05,2436,5000
5,0.0,-330,0.75,0.05,2781,5000
4,0.0,240,0.0416666666666666,0.05,2414,5000
6,0.0,-330,0.75,0.05,3029,5000
2,0.25,-330,0.75,0.05,720,5000
3,0.25,-330,0.75,0.05,1629,5000
4,0.25,-330,0.75,0.05,2213,5000
5,0.25,-330,0.75,0.05,2592,5000
6,0.25,-330,0.75,0.05,2827,5000
2,0.5,-330,0.75,0.05,371,5000
3,0.5,-330,0.75,0.05,1142,5000
4,0.5,-330,0.75,0.05,1710,5000
5,0.5,-330,0.75,0.05,2206,5000
5,0.0,240,0.0416666666666666,0.05,2772,5000
6,0.5,-330,0.75,0.05,2521,5000
2,0.75,-330,0.75,0.05,29,5000
3,0.75,-330,0.75,0.05,500,5000
4,0.75,-330,0.75,0.05,1178,5000
5,0.75,-330,0.75,0.05,1632,5000
6,0.75,-330,0.75,0.05,2096,5000
2,1.0,-330,0.75,0.05,0,5000
3,1.0,-330,0.75,0.05,5,5000
4,1.0,-330,0.75,0.05,203,5000
5,1.0,-330,0.75,0.05,677,5000
4,0.5,-240,0.0,0.05,1782,5000
6,0.0,240,0.0416666666666666,0.05,3063,5000
6,1.0,-330,0.75,0.05,1144,5000
2,0.0,-300,0.75,0.05,1033,5000
3,0.0,-300,0.75,0.05,1938,5000
4,0.0,-300,0.75,0.05,2442,5000
5,0.0,-300,0.75,0.05,2741,5000
6,0.0,-300,0.75,0.05,3074,5000
2,0.25,-300,0.75,0.05,658,5000
3,0.25,-300,0.75,0.05,1609,5000
4,0.25,-300,0.75,0.05,2191,5000
5,0.25,-300,0.75,0.05,2536,5000
2,0.25,240,0.0416666666666666,0.05,722,5000
6,0.25,-300,0.75,0.05,2903,5000
2,0.5,-300,0.75,0.05,346,5000
3,0.5,-300,0.75,0.05,1100,5000
4,0.5,-300,0.75,0.05,1737,5000
5,0.5,-300,0.75,0.05,2202,5000
6,0.5,-300,0.75,0.05,2528,5000
2,0.75,-300,0.75,0.05,42,5000
3,0.75,-300,0.75,0.05,531,5000
4,0.75,-300,0.75,0.05,1170,5000
5,0.75,-300,0.75,0.05,1707,5000
3,0.25,240,0.0416666666666666,0.05,1615,5000
6,0.75,-300,0.75,0.05,2098,5000
2,1.0,-300,0.75,0.05,0,5000
3,1.0,-300,0.75,0.05,7,5000
4,1.0,-300,0.75,0.05,168,5000
5,1.0,-300,0.75,0.05,642,5000
6,1.0,-300,0.75,0.05,1128,5000
2,0.0,-270,0.75,0.05,1063,5000
3,0.0,-270,0.75,0.05,1921,5000
4,0.0,-270,0.75,0.05,2374,5000
5,0.0,-270,0.75,0.05,2764,5000
4,0.25,240,0.0416666666666666,0.05,2223,5000
6,0.0,-270,0.75,0.05,3023,5000
2,0.25,-270,0.75,0.05,755,5000
3,0.25,-270,0.75,0.05,1582,5000
4,0.25,-270,0.75,0.05,2182,5000
5,0.25,-270,0.75,0.05,2565,5000
6,0.25,-270,0.75,0.05,2825,5000
2,0.5,-270,0.75,0.05,325,5000
3,0.5,-270,0.75,0.05,1118,5000
4,0.5,-270,0.75,0.05,1753,5000
5,0.5,-270,0.75,0.05,2240,5000
5,0.25,240,0.0416666666666666,0.05,2552,5000
6,0.5,-270,0.75,0.05,2553,5000
2,0.75,-270,0.75,0.05,34,5000
3,0.75,-270,0.75,0.05,523,5000
4,0.75,-270,0.75,0.05,1148,5000
5,0.75,-270,0.75,0.05,1681,5000
6,0.75,-270,0.75,0.05,2076,5000
2,1.0,-270,0.75,0.05,0,5000
3,1.0,-270,0.75,0.05,7,5000
4,1.0,-270,0.75,0.05,196,5000
5,1.0,-270,0.75,0.05,695,5000
6,0.25,240,0.0416666666666666,0.05,2898,5000
6,1.0,-270,0.75,0.05,1126,5000
2,0.0,-240,0.75,0.05,1028,5000
3,0.0,-240,0.75,0.05,1914,5000
4,0.0,-240,0.75,0.05,2467,5000
5,0.0,-240,0.75,0.05,2773,5000
6,0.0,-240,0.75,0.05,3012,5000
2,0.25,-240,0.75,0.05,684,5000
3,0.25,-240,0.75,0.05,1590,5000
4,0.25,-240,0.75,0.05,2162,5000
5,0.25,-240,0.75,0.05,2572,5000
2,0.5,240,0.0416666666666666,0.05,368,5000
6,0.25,-240,0.75,0.05,2880,5000
2,0.5,-240,0.75,0.05,348,5000
3,0.5,-240,0.75,0.05,1128,5000
4,0.5,-240,0.75,0.05,1728,5000
5,0.5,-240,0.75,0.05,2230,5000
6,0.5,-240,0.75,0.05,2536,5000
2,0.75,-240,0.75,0.05,37,5000
3,0.75,-240,0.75,0.05,542,5000
4,0.75,-240,0.75,0.05,1160,5000
5,0.75,-240,0.75,0.05,1693,5000
3,0.5,240,0.0416666666666666,0.05,1136,5000
6,0.75,-240,0.75,0.05,2070,5000
2,1.0,-240,0.75,0.05,0,5000
3,1.0,-240,0.75,0.05,4,5000
4,1.0,-240,0.75,0.05,189,5000
5,1.0,-240,0.75,0.05,670,5000
6,1.0,-240,0.75,0.05,1192,5000
2,0.0,-210,0.75,0.05,1084,5000
3,0.0,-210,0.75,0.05,1925,5000
4,0.0,-210,0.75,0.05,2388,5000
5,0.0,-210,0.75,0.05,2701,5000
4,0.5,240,0.0416666666666666,0.05,1726,5000
6,0.0,-210,0.75,0.05,3172,5000
2,0.25,-210,0.75,0.05,716,5000
3,0.25,-210,0.75,0.05,1551,5000
4,0.25,-210,0.75,0.05,2187,5000
5,0.25,-210,0.75,0.05,2498,5000
6,0.25,-210,0.75,0.05,2875,5000
2,0.5,-210,0.75,0.05,343,5000
3,0.5,-210,0.75,0.05,1146,5000
4,0.5,-210,0.75,0.05,1771,5000
5,0.5,-210,0.75,0.05,2251,5000
5,0.5,240,0.0416666666666666,0.05,2254,5000
6,0.5,-210,0.75,0.05,2513,5000
2,0.75,-210,0.75,0.05,41,5000
3,0.75,-210,0.75,0.05,572,5000
4,0.75,-210,0.75,0.05,1095,5000
5,0.75,-210,0.75,0.05,1670,5000
6,0.75,-210,0.75,0.05,2112,5000
2,1.0,-210,0.75,0.05,0,5000
3,1.0,-210,0.75,0.05,2,5000
4,1.0,-210,0.75,0.05,208,5000
5,1.0,-210,0.75,0.05,657,5000
5,0.5,-240,0.0,0.05,2227,5000
6,0.5,240,0.0416666666666666,0.05,2536,5000
6,1.0,-210,0.75,0.05,1143,5000
2,0.0,-180,0.75,0.05,1035,5000
3,0.0,-180,0.75,0.05,1895,5000
4,0.0,-180,0.75,0.05,2429,5000
5,0.0,-180,0.75,0.05,2718,5000
6,0.0,-180,0.75,0.05,3029,5000
2,0.25,-180,0.75,0.05,716,5000
3,0.25,-180,0.75,0.05,1580,5000
4,0.25,-180,0.75,0.05,2188,5000
5,0.25,-180,0.75,0.05,2570,5000
2,0.75,240,0.0416666666666666,0.05,29,5000
6,0.25,-180,0.75,0.05,2877,5000
2,0.5,-180,0.75,0.05,359,5000
3,0.5,-180,0.75,0.05,1135,5000
4,0.5,-180,0.75,0.05,1805,5000
5,0.5,-180,0.75,0.05,2232,5000
6,0.5,-180,0.75,0.05,2569,5000
2,0.75,-180,0.75,0.05,32,5000
3,0.75,-180,0.75,0.05,530,5000
4,0.75,-180,0.75,0.05,1129,5000
5,0.75,-180,0.75,0.05,1654,5000
3,0.75,240,0.0416666666666666,0.05,530,5000
6,0.75,-180,0.75,0.05,2112,5000
2,1.0,-180,0.75,0.05,0,5000
3,1.0,-180,0.75,0.05,4,5000
4,1.0,-180,0.75,0.05,199,5000
5,1.0,-180,0.75,0.05,663,5000
6,1.0,-180,0.75,0.05,1146,5000
2,0.0,-150,0.75,0.05,1010,5000
3,0.0,-150,0.75,0.05,1912,5000
4,0.0,-150,0.75,0.05,2435,5000
5,0.0,-150,0.75,0.05,2758,5000
4,0.75,240,0.0416666666666666,0.05,1114,5000
6,0.0,-150,0.75,0.05,3017,5000
2,0.25,-150,0.75,0.05,726,5000
3,0.25,-150,0.75,0.05,1648,5000
4,0.25,-150,0.75,0.05,2192,5000
5,0.25,-150,0.75,0.05,2571,5000
6,0.25,-150,0.75,0.05,2875,5000
2,0.5,-150,0.75,0.05,363,5000
3,0.5,-150,0.75,0.05,1109,5000
4,0.5,-150,0.75,0.05,1820,5000
5,0.5,-150,0.75,0.05,2275,5000
5,0.75,240,0.0416666666666666,0.05,1696,5000
6,0.5,-150,0.75,0.05,2548,5000
2,0.75,-150,0.75,0.05,38,5000
3,0.75,-150,0.75,0.05,572,5000
4,0.75,-150,0.75,0.05,1213,5000
5,0.75,-150,0.75,0.05,1696,5000
6,0.75,-150,0.75,0.05,2081,5000
2,1.0,-150,0.75,0.05,0,5000
3,1.0,-150,0.75,0.05,6,5000
4,1.0,-150,0.75,0.05,206,5000
5,1.0,-150,0.75,0.05,685,5000
6,0.75,240,0.0416666666666666,0.05,2063,5000
6,1.0,-150,0.75,0.05,1169,5000
2,0.0,-120,0.75,0.05,1052,5000
3,0.0,-120,0.75,0.05,1894,5000
4,0.0,-120,0.75,0.05,2355,5000
5,0.0,-120,0.75,0.05,2735,5000
6,0.0,-120,0.75,0.05,3047,5000
2,0.25,-120,0.75,0.05,722,5000
3,0.25,-120,0.75,0.05,1565,5000
4,0.25,-120,0.75,0.05,2194,5000
5,0.25,-120,0.75,0.05,2541,5000
2,1.0,240,0.0416666666666666,0.05,0,5000
6,0.25,-120,0.75,0.05,2797,5000
2,0.5,-120,0.75,0.05,336,5000
3,0.5,-120,0.75,0.05,1130,5000
4,0.5,-120,0.75,0.05,1797,5000
5,0.5,-120,0.75,0.05,2225,5000
6,0.5,-120,0.75,0.05,2558,5000
2,0.75,-120,0.75,0.05,29,5000
3,0.75,-120,0.75,0.05,581,5000
4,0.75,-120,0.75,0.05,1191,5000
5,0.75,-120,0.75,0.05,1736,5000
3,1.0,240,0.0416666666666666,0.05,9,5000
6,0.75,-120,0.75,0.05,2143,5000
2,1.0,-120,0.75,0.05,0,5000
3,1.0,-120,0.75,0.05,2,5000
4,1.0,-120,0.75,0.05,215,5000
5,1.0,-120,0.75,0.05,691,5000
6,1.0,-120,0.75,0.05,1223,5000
2,0.0,-90,0.75,0.05,1035,5000
3,0.0,-90,0.75,0.05,1867,5000
4,0.0,-90,0.75,0.05,2391,5000
5,0.0,-90,0.75,0.05,2764,5000
4,1.0,240,0.0416666666666666,0.05,179,5000
6,0.0,-90,0.75,0.05,3020,5000
2,0.25,-90,0.75,0.05,746,5000
3,0.25,-90,0.75,0.05,1559,5000
4,0.25,-90,0.75,0.05,2235,5000
5,0.25,-90,0.75,0.05,2546,5000
6,0.25,-90,0.75,0.05,2807,5000
2,0.5,-90,0.75,0.05,369,5000
3,0.5,-90,0.75,0.05,1103,5000
4,0.5,-90,0.75,0.05,1824,5000
5,0.5,-90,0.75,0.05,2288,5000
5,1.0,240,0.0416666666666666,0.05,654,5000
6,0.5,-90,0.75,0.05,2584,5000
2,0.75,-90,0.75,0.05,46,5000
3,0.75,-90,0.75,0.05,569,5000
4,0.75,-90,0.75,0.05,1201,5000
5,0.75,-90,0.75,0.05,1721,5000
6,0.75,-90,0.75,0.05,2190,5000
2,1.0,-90,0.75,0.05,0,5000
3,1.0,-90,0.75,0.05,5,5000
4,1.0,-90,0.75,0.05,259,5000
5,1.0,-90,0.75,0.05,758,5000
6,0.5,-240,0.0,0.05,2523,5000
6,1.0,240,0.0416666666666666,0.05,1093,5000
6,1.0,-90,0.75,0.05,1284,5000
2,0.0,-60,0.75,0.05,1048,5000
3,0.0,-60,0.75,0.05,1905,5000
4,0.0,-60,0.75,0.05,2361,5000
5,0.0,-60,0.75,0.05,2731,5000
6,0.0,-60,0.75,0.05,3016,5000
2,0.25,-60,0.75,0.05,762,5000
3,0.25,-60,0.75,0.05,1590,5000
4,0.25,-60,0.75,0.05,2224,5000
5,0.25,-60,0.75,0.05,2580,5000
2,0.0,270,0.0416666666666666,0.05,1055,5000
6,0.25,-60,0.75,0.05,2898,5000
2,0.5,-60,0.75,0.05,390,5000
3,0.5,-60,0.75,0.05,1192,5000
4,0.5,-60,0.75,0.05,1856,5000
5,0.5,-60,0.75,0.05,2253,5000
6,0.5,-60,0.75,0.05,2610,5000
2,0.75,-60,0.75,0.05,42,5000
3,0.75,-60,0.75,0.05,632,5000
4,0.75,-60,0.75,0.05,1258,5000
5,0.75,-60,0.75,0.05,1828,5000
3,0.0,270,0.0416666666666666,0.05,1857,5000
6,0.75,-60,0.75,0.05,2232,5000
2,1.0,-60,0.75,0.05,0,5000
3,1.0,-60,0.75,0.05,11,5000
4,1.0,-60,0.75,0.05,279,5000
5,1.0,-60,0.75,0.05,868,5000
6,1.0,-60,0.75,0.05,1311,5000
2,0.0,-30,0.75,0.05,1044,5000
3,0.0,-30,0.75,0.05,1960,5000
4,0.0,-30,0.75,0.05,2411,5000
5,0.0,-30,0.75,0.05,2759,5000
4,0.0,270,0.0416666666666666,0.05,2378,5000
6,0.0,-30,0.75,0.05,3067,5000
2,0.25,-30,0.75,0.05,747,5000
3,0.25,-30,0.75,0.05,1637,5000
4,0.25,-30,0.75,0.05,2212,5000
5,0.25,-30,0.75,0.05,2526,5000
6,0.25,-30,0.75,0.05,2899,5000
2,0.5,-30,0.75,0.05,406,5000
3,0.5,-30,0.75,0.05,1173,5000
4,0.5,-30,0.75,0.05,1760,5000
5,0.5,-30,0.75,0.05,2263,5000
5,0.0,270,0.0416666666666666,0.05,2714,5000
6,0.5,-30,0.75,0.05,2622,5000
2,0.75,-30,0.75,0.05,32,5000
3,0.75,-30,0.75,0.05,619,5000
4,0.75,-30,0.75,0.05,1209,5000
5,0.75,-30,0.75,0.05,1864,5000
6,0.75,-30,0.75,0.05,2193,5000
2,1.0,-30,0.75,0.05,0,5000
3,1.0,-30,0.75,0.05,10,5000
4,1.0,-30,0.75,0.05,284,5000
5,1.0,-30,0.75,0.05,866,5000
6,0.0,270,0.0416666666666666,0.05,3070,5000
6,1.0,-30,0.75,0.05,1425,5000
2,0.0,0,0.75,0.05,996,5000
3,0.0,0,0.75,0.05,1939,5000
4,0.0,0,0.75,0.05,2359,5000
5,0.0,0,0.75,0.05,2709,5000
6,0.0,0,0.75,0.05,3091,5000
2,0.25,0,0.75,0.05,729,5000
3,0.25,0,0.75,0.05,1577,5000
4,0.25,0,0.75,0.05,2265,5000
5,0.25,0,0.75,0.05,2489,5000
2,0.25,270,0.0416666666666666,0.05,728,5000
6,0.25,0,0.75,0.05,2846,5000
2,0.5,0,0.75,0.05,384,5000
3,0.5,0,0.75,0.05,1158,5000
4,0.5,0,0.75,0.05,1805,5000
5,0.5,0,0.75,0.05,2198,5000
6,0.5,0,0.75,0.05,2639,5000
2,0.75,0,0.75,0.05,35,5000
3,0.75,0,0.75,0.05,589,5000
4,0.75,0,0.75,0.05,1204,5000
5,0.75,0,0.75,0.05,1796,5000
3,0.25,270,0.0416666666666666,0.05,1582,5000
6,0.75,0,0.75,0.05,2167,5000
2,1.0,0,0.75,0.05,0,5000
3,1.0,0,0.75,0.05,7,5000
4,1.0,0,0.75,0.05,302,5000
5,1.0,0,0.75,0.05,762,5000
6,1.0,0,0.75,0.05,1258,5000
2,0.0,30,0.75,0.05,1090,5000
3,0.0,30,0.75,0.05,1896,5000
4,0.0,30,0.75,0.05,2431,5000
5,0.0,30,0.75,0.05,2758,5000
4,0.25,270,0.0416666666666666,0.05,2251,5000
6,0.0,30,0.75,0.05,3060,5000
2,0.25,30,0.75,0.05,732,5000
3,0.25,30,0.75,0.05,1579,5000
4,0.25,30,0.75,0.05,2144,5000
5,0.25,30,0.75,0.05,2561,5000
6,0.25,30,0.75,0.05,2787,5000
2,0.5,30,0.75,0.05,372,5000
3,0.5,30,0.75,0.05,1112,5000
4,0.5,30,0.75,0.05,1825,5000
5,0.5,30,0.75,0.05,2231,5000
5,0.25,270,0.0416666666666666,0.05,2524,5000
6,0.5,30,0.75,0.05,2573,5000
2,0.75,30,0.75,0.05,34,5000
3,0.75,30,0.75,0.05,569,5000
4,0.75,30,0.75,0.05,1189,5000
5,0.75,30,0.75,0.05,1657,5000
6,0.75,30,0.75,0.05,2104,5000
2,1.0,30,0.75,0.05,0,5000
3,1.0,30,0.75,0.05,5,5000
4,1.0,30,0.75,0.05,264,5000
5,1.0,30,0.75,0.05,738,5000
2,0.75,-240,0.0,0.05,35,5000
6,0.25,270,0.0416666666666666,0.05,2819,5000
6,1.0,30,0.75,0.05,1131,5000
2,0.0,60,0.75,0.05,1038,5000
3,0.0,60,0.75,0.05,1879,5000
4,0.0,60,0.75,0.05,2425,5000
5,0.0,60,0.75,0.05,2818,5000
6,0.0,60,0.75,0.05,3016,5000
2,0.25,60,0.75,0.05,723,5000
3,0.25,60,0.75,0.05,1574,5000
4,0.25,60,0.75,0.05,2214,5000
5,0.25,60,0.75,0.05,2541,5000
2,0.5,270,0.0416666666666666,0.05,347,5000
6,0.25,60,0.75,0.05,2873,5000
2,0.5,60,0.75,0.05,349,5000
3,0.5,60,0.75,0.05,1113,5000
4,0.5,60,0.75,0.05,1781,5000
5,0.5,60,0.75,0.05,2198,5000
6,0.5,60,0.75,0.05,2589,5000
2,0.75,60,0.75,0.05,41,5000
3,0.75,60,0.75,0.05,558,5000
4,0.75,60,0.75,0.05,1151,5000
5,0.75,60,0.75,0.05,1670,5000
3,0.5,270,0.0416666666666666,0.05,1089,5000
6,0.75,60,0.75,0.05,2078,5000
2,1.0,60,0.75,0.05,0,5000
3,1.0,60,0.75,0.05,6,5000
4,1.0,60,0.75,0.05,240,5000
5,1.0,60,0.75,0.05,700,5000
6,1.0,60,0.75,0.05,1157,5000
2,0.0,90,0.75,0.05,1026,5000
3,0.0,90,0.75,0.05,1952,5000
4,0.0,90,0.75,0.05,2354,5000
5,0.0,90,0.75,0.05,2745,5000
4,0.5,270,0.0416666666666666,0.05,1755,5000
6,0.0,90,0.75,0.05,3036,5000
2,0.25,90,0.75,0.05,706,5000
3,0.25,90,0.75,0.05,1535,5000
4,0.25,90,0.75,0.05,2162,5000
5,0.25,90,0.75,0.05,2529,5000
6,0.25,90,0.75,0.05,2887,5000
2,0.5,90,0.75,0.05,339,5000
3,0.5,90,0.75,0.05,1123,5000
4,0.5,90,0.75,0.05,1730,5000
5,0.5,90,0.75,0.05,2199,5000
5,0.5,270,0.0416666666666666,0.05,2215,5000
6,0.5,90,0.75,0.05,2533,5000
2,0.75,90,0.75,0.05,35,5000
3,0.75,90,0.75,0.05,600,5000
4,0.75,90,0.75,0.05,1162,5000
5,0.75,90,0.75,0.05,1749,5000
6,0.75,90,0.75,0.05,2045,5000
2,1.0,90,0.75,0.05,0,5000
3,1.0,90,0.75,0.05,7,5000
4,1.0,90,0.75,0.05,235,5000
5,1.0,90,0.75,0.05,684,5000
6,0.5,270,0.0416666666666666,0.05,2587,5000
6,1.0,90,0.75,0.05,1116,5000
2,0.0,120,0.75,0.05,1051,5000
3,0.0,120,0.75,0.05,1938,5000
4,0.0,120,0.75,0.05,2347,5000
5,0.0,120,0.75,0.05,2738,5000
6,0.0,120,0.75,0.05,3032,5000
2,0.25,120,0.75,0.05,767,5000
3,0.25,120,0.75,0.05,1558,5000
4,0.25,120,0.75,0.05,2136,5000
5,0.25,120,0.75,0.05,2556,5000
2,0.75,270,0.0416666666666666,0.05,31,5000
6,0.25,120,0.75,0.05,2840,5000
2,0.5,120,0.75,0.05,356,5000
3,0.5,120,0.75,0.05,1093,5000
4,0.5,120,0.75,0.05,1745,5000
5,0.5,120,0.75,0.05,2259,5000
6,0.5,120,0.75,0.05,2566,5000
2,0.75,120,0.75,0.05,33,5000
3,0.75,120,0.75,0.05,552,5000
4,0.75,120,0.75,0.05,1159,5000
5,0.75,120,0.75,0.05,1649,5000
3,0.75,270,0.0416666666666666,0.05,536,5000
6,0.75,120,0.75,0.05,2070,5000
2,1.0,120,0.75,0.05,0,5000
3,1.0,120,0.75,0.05,6,5000
4,1.0,120,0.75,0.05,254,5000
5,1.0,120,0.75,0.05,689,5000
6,1.0,120,0.75,0.05,1093,5000
2,0.0,150,0.75,0.05,1035,5000
3,0.0,150,0.75,0.05,1991,5000
4,0.0,150,0.75,0.05,2440,5000
5,0.0,150,0.75,0.05,2698,5000
4,0.75,270,0.0416666666666666,0.05,1212,5000
6,0.0,150,0.75,0.05,3067,5000
2,0.25,150,0.75,0.05,696,5000
3,0.25,150,0.75,0.05,1663,5000
4,0.25,150,0.75,0.05,2163,5000
5,0.25,150,0.75,0.05,2525,5000
6,0.25,150,0.75,0.05,2820,5000
2,0.5,150,0.75,0.05,363,5000
3,0.5,150,0.75,0.05,1074,5000
4,0.5,150,0.75,0.05,1715,5000
5,0.5,150,0.75,0.05,2242,5000
5,0.75,270,0.0416666666666666,0.05,1703,5000
6,0.5,150,0.75,0.05,2499,5000
2,0.75,150,0.75,0.05,27,5000
3,0.75,150,0.75,0.05,596,5000
4,0.75,150,0.75,0.05,1100,5000
5,0.75,150,0.75,0.05,1693,5000
6,0.75,150,0.75,0.05,2072,5000
2,1.0,150,0.75,0.05,0,5000
3,1.0,150,0.75,0.05,10,5000
4,1.0,150,0.75,0.05,209,5000
5,1.0,150,0.75,0.05,675,5000
3,0.75,-240,0.0,0.05,528,5000
6,0.75,270,0.0416666666666666,0.05,2074,5000
6,1.0,150,0.75,0.05,1147,5000
2,0.0,180,0.75,0.05,1044,5000
3,0.0,180,0.75,0.05,1935,5000
4,0.0,180,0.75,0.05,2397,5000
5,0.0,180,0.75,0.05,2767,5000
6,0.0,180,0.75,0.05,3073,5000
2,0.25,180,0.75,0.05,719,5000
