R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
4,0.75,300,0.125,0.75,6,212,1000
5,0.75,300,0.125,0.75,6,327,1000
6,0.75,300,0.125,0.75,6,425,1000
2,1,300,0.125,1,6,0,1000
3,1,300,0.125,1,6,0,1000
4,1,300,0.125,1,6,14,1000
5,1,300,0.125,1,6,89,1000
6,1,300,0.125,1,6,206,1000
2,0,330,0.125,0,6,201,1000
3,0,330,0.125,0,6,380,1000
4,0,330,0.125,0,6,468,1000
5,0,330,0.125,0,6,566,1000
6,0,330,0.125,0,6,605,1000
2,0.25,330,0.125,0.25,6,136,1000
3,0.25,330,0.125,0.25,6,316,1000
4,0.25,330,0.125,0.25,6,431,1000
5,0.25,330,0.125,0.25,6,510,1000
6,0.25,330,0.125,0.25,6,556,1000
2,0.5,330,0.125,0.5,6,57,1000
3,0.5,330,0.125,0.5,6,234,1000
4,0.5,330,0.125,0.5,6,332,1000
5,0.5,330,0.125,0.5,6,418,1000
6,0.5,330,0.125,0.5,6,515,1000
2,0.75,330,0.125,0.75,6,5,1000
3,0.75,330,0.125,0.75,6,95,1000
4,0.75,330,0.125,0.75,6,218,1000
5,0.75,330,0.125,0.75,6,320,1000
6,0.75,330,0.125,0.75,6,396,1000
2,1,330,0.125,1,6,0,1000
3,1,330,0.125,1,6,0,1000
4,1,330,0.125,1,6,18,1000
5,1,330,0.125,1,6,96,1000
6,1,330,0.125,1,6,175,1000
2,0,360,0.125,0,6,195,1000
3,0,360,0.125,0,6,383,1000
4,0,360,0.125,0,6,486,1000
5,0,360,0.125,0,6,579,1000
6,0,360,0.125,0,6,590,1000
2,0.25,360,0.125,0.25,6,137,1000
3,0.25,360,0.125,0.25,6,323,1000
4,0.25,360,0.125,0.25,6,426,1000
5,0.25,360,0.125,0.25,6,485,1000
6,0.25,360,0.125,0.25,6,574,1000
2,0.5,360,0.125,0.5,6,59,1000
3,0.5,360,0.125,0.5,6,223,1000
4,0.5,360,0.125,0.5,6,365,1000
5,0.5,360,0.125,0.5,6,446,1000
6,0.5,360,0.125,0.5,6,498,1000
2,0.75,360,0.125,0.75,6,8,1000
3,0.75,360,0.125,0.75,6,101,1000
4,0.75,360,0.125,0.75,6,205,1000
5,0.75,360,0.125,0.75,6,307,1000
6,0.75,360,0.125,0.75,6,403,1000
2,1,360,0.125,1,6,0,1000
3,1,360,0.125,1,6,0,1000
4,1,360,0.125,1,6,21,1000
5,1,360,0.125,1,6,99,1000
6,1,360,0.125,1,6,183,1000
2,0,-360,0.16666666666666666,0,6,204,1000
3,0,-360,0.16666666666666666,0,6,358,1000
4,0,-360,0.16666666666666666,0,6,504,1000
5,0,-360,0.16666666666666666,0,6,567,1000
6,0,-360,0.16666666666666666,0,6,613,1000
2,0.25,-360,0.16666666666666666,0.25,6,139,1000
3,0.25,-360,0.16666666666666666,0.25,6,340,1000
4,0.25,-360,0.16666666666666666,0.25,6,415,1000
5,0.25,-360,0.16666666666666666,0.25,6,515,1000
6,0.25,-360,0.16666666666666666,0.25,6,555,1000
2,0.5,-360,0.16666666666666666,0.5,6,66,1000
3,0.5,-360,0.16666666666666666,0.5,6,192,1000
4,0.5,-360,0.16666666666666666,0.5,6,331,1000
5,0.5,-360,0.16666666666666666,0.5,6,432,1000
6,0.5,-360,0.16666666666666666,0.5,6,511,1000
2,0.75,-360,0.16666666666666666,0.75,6,9,1000
3,0.75,-360,0.16666666666666666,0.75,6,78,1000
4,0.75,-360,0.16666666666666666,0.75,6,235,1000
5,0.75,-360,0.16666666666666666,0.75,6,308,1000
6,0.75,-360,0.16666666666666666,0.75,6,386,1000
2,1,-360,0.16666666666666666,1,6,0,1000
3,1,-360,0.16666666666666666,1,6,0,1000
4,1,-360,0.16666666666666666,1,6,12,1000
5,1,-360,0.16666666666666666,1,6,88,1000
6,1,-360,0.16666666666666666,1,6,154,1000
2,0,-330,0.16666666666666666,0,6,202,1000
3,0,-330,0.16666666666666666,0,6,394,1000
4,0,-330,0.16666666666666666,0,6,472,1000
5,0,-330,0.16666666666666666,0,6,549,1000
6,0,-330,0.16666666666666666,0,6,606,1000
2,0.25,-330,0.16666666666666666,0.25,6,143,1000
3,0.25,-330,0.16666666666666666,0.25,6,313,1000
4,0.25,-330,0.16666666666666666,0.25,6,457,1000
5,0.25,-330,0.16666666666666666,0.25,6,522,1000
6,0.25,-330,0.16666666666666666,0.25,6,595,1000
2,0.5,-330,0.16666666666666666,0.5,6,67,1000
3,0.5,-330,0.16666666666666666,0.5,6,244,1000
4,0.5,-330,0.16666666666666666,0.5,6,328,1000
5,0.5,-330,0.16666666666666666,0.5,6,446,1000
6,0.5,-330,0.16666666666666666,0.5,6,520,1000
2,0.75,-330,0.16666666666666666,0.75,6,4,1000
3,0.75,-330,0.16666666666666666,0.75,6,87,1000
4,0.75,-330,0.16666666666666666,0.75,6,218,1000
5,0.75,-330,0.16666666666666666,0.75,6,310,1000
6,0.75,-330,0.16666666666666666,0.75,6,387,1000
2,1,-330,0.16666666666666666,1,6,0,1000
3,1,-330,0.16666666666666666,1,6,0,1000
4,1,-330,0.16666666666666666,1,6,17,1000
5,1,-330,0.16666666666666666,1,6,87,1000
6,1,-330,0.16666666666666666,1,6,184,1000
2,0,-300,0.16666666666666666,0,6,196,1000
3,0,-300,0.16666666666666666,0,6,376,1000
4,0,-300,0.16666666666666666,0,6,500,1000
5,0,-300,0.16666666666666666,0,6,570,1000
6,0,-300,0.16666666666666666,0,6,624,1000
2,0.25,-300,0.16666666666666666,0.25,6,143,1000
3,0.25,-300,0.16666666666666666,0.25,6,317,1000
4,0.25,-300,0.16666666666666666,0.25,6,476,1000
5,0.25,-300,0.16666666666666666,0.25,6,473,1000
6,0.25,-300,0.16666666666666666,0.25,6,574,1000
2,0.5,-300,0.16666666666666666,0.5,6,83,1000
3,0.5,-300,0.16666666666666666,0.5,6,222,1000
4,0.5,-300,0.16666666666666666,0.5,6,343,1000
5,0.5,-300,0.16666666666666666,0.5,6,446,1000
6,0.5,-300,0.16666666666666666,0.5,6,518,1000
2,0.75,-300,0.16666666666666666,0.75,6,4,1000
3,0.75,-300,0.16666666666666666,0.75,6,113,1000
4,0.75,-300,0.16666666666666666,0.75,6,207,1000
5,0.75,-300,0.16666666666666666,0.75,6,308,1000
6,0.75,-300,0.16666666666666666,0.75,6,393,1000
2,1,-300,0.16666666666666666,1,6,0,1000
3,1,-300,0.16666666666666666,1,6,0,1000
4,1,-300,0.16666666666666666,1,6,18,1000
5,1,-300,0.16666666666666666,1,6,97,1000
6,1,-300,0.16666666666666666,1,6,173,1000
2,0,-270,0.16666666666666666,0,6,226,1000
3,0,-270,0.16666666666666666,0,6,366,1000
4,0,-270,0.16666666666666666,0,6,479,1000
5,0,-270,0.16666666666666666,0,6,581,1000
6,0,-270,0.16666666666666666,0,6,596,1000
2,0.25,-270,0.16666666666666666,0.25,6,130,1000
3,0.25,-270,0.16666666666666666,0.25,6,307,1000
4,0.25,-270,0.16666666666666666,0.25,6,434,1000
5,0.25,-270,0.16666666666666666,0.25,6,490,1000
6,0.25,-270,0.16666666666666666,0.25,6,554,1000
2,0.5,-270,0.16666666666666666,0.5,6,67,1000
3,0.5,-270,0.16666666666666666,0.5,6,227,1000
4,0.5,-270,0.16666666666666666,0.5,6,291,1000
5,0.5,-270,0.16666666666666666,0.5,6,454,1000
6,0.5,-270,0.16666666666666666,0.5,6,488,1000
2,0.75,-270,0.16666666666666666,0.75,6,5,1000
3,0.75,-270,0.16666666666666666,0.75,6,112,1000
4,0.75,-270,0.16666666666666666,0.75,6,219,1000
5,0.75,-270,0.16666666666666666,0.75,6,316,1000
6,0.75,-270,0.16666666666666666,0.75,6,394,1000
2,1,-270,0.16666666666666666,1,6,0,1000
3,1,-270,0.16666666666666666,1,6,0,1000
4,1,-270,0.16666666666666666,1,6,22,1000
5,1,-270,0.16666666666666666,1,6,86,1000
6,1,-270,0.16666666666666666,1,6,184,1000
2,0,-240,0.16666666666666666,0,6,220,1000
3,0,-240,0.16666666666666666,0,6,375,1000
4,0,-240,0.16666666666666666,0,6,483,1000
5,0,-240,0.16666666666666666,0,6,556,1000
6,0,-240,0.16666666666666666,0,6,627,1000
2,0.25,-240,0.16666666666666666,0.25,6,146,1000
3,0.25,-240,0.16666666666666666,0.25,6,306,1000
4,0.25,-240,0.16666666666666666,0.25,6,447,1000
5,0.25,-240,0.16666666666666666,0.25,6,523,1000
6,0.25,-240,0.16666666666666666,0.25,6,585,1000
2,0.5,-240,0.16666666666666666,0.5,6,60,1000
3,0.5,-240,0.16666666666666666,0.5,6,228,1000
4,0.5,-240,0.16666666666666666,0.5,6,321,1000
5,0.5,-240,0.16666666666666666,0.5,6,439,1000
6,0.5,-240,0.16666666666666666,0.5,6,495,1000
2,0.75,-240,0.16666666666666666,0.75,6,5,1000
3,0.75,-240,0.16666666666666666,0.75,6,94,1000
4,0.75,-240,0.16666666666666666,0.75,6,223,1000
5,0.75,-240,0.16666666666666666,0.75,6,322,1000
6,0.75,-240,0.16666666666666666,0.75,6,395,1000
2,1,-240,0.16666666666666666,1,6,0,1000
3,1,-240,0.16666666666666666,1,6,0,1000
4,1,-240,0.16666666666666666,1,6,24,1000
5,1,-240,0.16666666666666666,1,6,91,1000
6,1,-240,0.16666666666666666,1,6,171,1000
2,0,-210,0.16666666666666666,0,6,210,1000
3,0,-210,0.16666666666666666,0,6,383,1000
4,0,-210,0.16666666666666666,0,6,475,1000
5,0,-210,0.16666666666666666,0,6,555,1000
6,0,-210,0.16666666666666666,0,6,620,1000
2,0.25,-210,0.16666666666666666,0.25,6,154,1000
3,0.25,-210,0.16666666666666666,0.25,6,305,1000
4,0.25,-210,0.16666666666666666,0.25,6,429,1000
5,0.25,-210,0.16666666666666666,0.25,6,500,1000
6,0.25,-210,0.16666666666666666,0.25,6,563,1000
2,0.5,-210,0.16666666666666666,0.5,6,74,1000
3,0.5,-210,0.16666666666666666,0.5,6,221,1000
4,0.5,-210,0.16666666666666666,0.5,6,298,1000
5,0.5,-210,0.16666666666666666,0.5,6,447,1000
6,0.5,-210,0.16666666666666666,0.5,6,521,1000
2,0.75,-210,0.16666666666666666,0.75,6,3,1000
3,0.75,-210,0.16666666666666666,0.75,6,99,1000
4,0.75,-210,0.16666666666666666,0.75,6,211,1000
5,0.75,-210,0.16666666666666666,0.75,6,316,1000
6,0.75,-210,0.16666666666666666,0.75,6,384,1000
2,1,-210,0.16666666666666666,1,6,0,1000
3,1,-210,0.16666666666666666,1,6,0,1000
4,1,-210,0.16666666666666666,1,6,17,1000
5,1,-210,0.16666666666666666,1,6,85,1000
6,1,-210,0.16666666666666666,1,6,184,1000
2,0,-180,0.16666666666666666,0,6,204,1000
3,0,-180,0.16666666666666666,0,6,387,1000
4,0,-180,0.16666666666666666,0,6,492,1000
5,0,-180,0.16666666666666666,0,6,553,1000
6,0,-180,0.16666666666666666,0,6,589,1000
2,0.25,-180,0.16666666666666666,0.25,6,124,1000
3,0.25,-180,0.16666666666666666,0.25,6,310,1000
4,0.25,-180,0.16666666666666666,0.25,6,458,1000
5,0.25,-180,0.16666666666666666,0.25,6,492,1000
6,0.25,-180,0.16666666666666666,0.25,6,566,1000
2,0.5,-180,0.16666666666666666,0.5,6,66,1000
3,0.5,-180,0.16666666666666666,0.5,6,195,1000
4,0.5,-180,0.16666666666666666,0.5,6,334,1000
5,0.5,-180,0.16666666666666666,0.5,6,455,1000
6,0.5,-180,0.16666666666666666,0.5,6,492,1000
2,0.75,-180,0.16666666666666666,0.75,6,5,1000
3,0.75,-180,0.16666666666666666,0.75,6,89,1000
4,0.75,-180,0.16666666666666666,0.75,6,237,1000
5,0.75,-180,0.16666666666666666,0.75,6,327,1000
6,0.75,-180,0.16666666666666666,0.75,6,403,1000
2,1,-180,0.16666666666666666,1,6,0,1000
3,1,-180,0.16666666666666666,1,6,1,1000
4,1,-180,0.16666666666666666,1,6,12,1000
5,1,-180,0.16666666666666666,1,6,77,1000
6,1,-180,0.16666666666666666,1,6,192,1000
2,0,-150,0.16666666666666666,0,6,197,1000
3,0,-150,0.16666666666666666,0,6,384,1000
4,0,-150,0.16666666666666666,0,6,494,1000
5,0,-150,0.16666666666666666,0,6,520,1000
6,0,-150,0.16666666666666666,0,6,616,1000
2,0.25,-150,0.16666666666666666,0.25,6,146,1000
3,0.25,-150,0.16666666666666666,0.25,6,287,1000
4,0.25,-150,0.16666666666666666,0.25,6,441,1000
5,0.25,-150,0.16666666666666666,0.25,6,515,1000
6,0.25,-150,0.16666666666666666,0.25,6,546,1000
2,0.5,-150,0.16666666666666666,0.5,6,69,1000
3,0.5,-150,0.16666666666666666,0.5,6,226,1000
4,0.5,-150,0.16666666666666666,0.5,6,320,1000
5,0.5,-150,0.16666666666666666,0.5,6,422,1000
6,0.5,-150,0.16666666666666666,0.5,6,493,1000
