virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,120,0.375,38,0,10000
2,120,0.375,38,695,10000
3,120,0.375,38,386,10000
4,120,0.375,38,618,10000
1,150,0.375,38,0,10000
2,150,0.375,38,698,10000
3,150,0.375,38,404,10000
4,150,0.375,38,595,10000
1,180,0.375,38,0,10000
2,180,0.375,38,665,10000
3,180,0.375,38,391,10000
4,180,0.375,38,640,10000
1,210,0.375,38,0,10000
2,210,0.375,38,718,10000
3,210,0.375,38,405,10000
4,210,0.375,38,616,10000
1,240,0.375,38,0,10000
2,240,0.375,38,732,10000
3,240,0.375,38,433,10000
4,240,0.375,38,622,10000
1,270,0.375,38,0,10000
2,270,0.375,38,698,10000
3,270,0.375,38,424,10000
4,270,0.375,38,667,10000
1,300,0.375,38,0,10000
2,300,0.375,38,727,10000
