virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-150,0.041666666666666664,6,665,10000
1,-120,0.041666666666666664,6,0,10000
2,-120,0.041666666666666664,6,672,10000
3,-120,0.041666666666666664,6,433,10000
4,-120,0.041666666666666664,6,640,10000
1,-90,0.041666666666666664,6,0,10000
2,-90,0.041666666666666664,6,676,10000
3,-90,0.041666666666666664,6,404,10000
4,-90,0.041666666666666664,6,685,10000
1,-60,0.041666666666666664,6,0,10000
2,-60,0.041666666666666664,6,686,10000
3,-60,0.041666666666666664,6,434,10000
4,-60,0.041666666666666664,6,626,10000
1,-30,0.041666666666666664,6,1,10000
2,-30,0.041666666666666664,6,668,10000
3,-30,0.041666666666666664,6,389,10000
4,-30,0.041666666666666664,6,650,10000
1,0,0.041666666666666664,6,0,10000
2,0,0.041666666666666664,6,701,10000
3,0,0.041666666666666664,6,414,10000
4,0,0.041666666666666664,6,630,10000
1,30,0.041666666666666664,6,0,10000
2,30,0.041666666666666664,6,671,10000
3,30,0.041666666666666664,6,435,10000
4,30,0.041666666666666664,6,603,10000
1,60,0.041666666666666664,6,0,10000
