virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,30,0.29166666666666663,30,560,10000
1,60,0.29166666666666663,30,0,10000
2,60,0.29166666666666663,30,681,10000
3,60,0.29166666666666663,30,386,10000
4,60,0.29166666666666663,30,613,10000
1,90,0.29166666666666663,30,0,10000
2,90,0.29166666666666663,30,686,10000
3,90,0.29166666666666663,30,369,10000
4,90,0.29166666666666663,30,597,10000
1,120,0.29166666666666663,30,0,10000
2,120,0.29166666666666663,30,667,10000
3,120,0.29166666666666663,30,444,10000
4,120,0.29166666666666663,30,585,10000
1,150,0.29166666666666663,30,0,10000
2,150,0.29166666666666663,30,677,10000
3,150,0.29166666666666663,30,429,10000
4,150,0.29166666666666663,30,608,10000
1,180,0.29166666666666663,30,0,10000
2,180,0.29166666666666663,30,701,10000
3,180,0.29166666666666663,30,432,10000
4,180,0.29166666666666663,30,640,10000
1,210,0.29166666666666663,30,0,10000
2,210,0.29166666666666663,30,715,10000
3,210,0.29166666666666663,30,384,10000
4,210,0.29166666666666663,30,624,10000
1,240,0.29166666666666663,30,1,10000
