virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,300,0.625,62,0,10000
2,300,0.625,62,679,10000
3,300,0.625,62,429,10000
4,300,0.625,62,635,10000
1,330,0.625,62,0,10000
2,330,0.625,62,686,10000
3,330,0.625,62,402,10000
4,330,0.625,62,665,10000
1,360,0.625,62,0,10000
2,360,0.625,62,735,10000
3,360,0.625,62,416,10000
4,360,0.625,62,635,10000
1,-360,0.6666666666666666,62,0,10000
2,-360,0.6666666666666666,62,730,10000
3,-360,0.6666666666666666,62,438,10000
4,-360,0.6666666666666666,62,614,10000
1,-330,0.6666666666666666,62,1,10000
2,-330,0.6666666666666666,62,660,10000
3,-330,0.6666666666666666,62,378,10000
4,-330,0.6666666666666666,62,661,10000
1,-300,0.6666666666666666,62,0,10000
2,-300,0.6666666666666666,62,720,10000
3,-300,0.6666666666666666,62,438,10000
4,-300,0.6666666666666666,62,594,10000
1,-270,0.6666666666666666,62,1,10000
2,-270,0.6666666666666666,62,668,10000
