virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,120,0.125,15,693,10000
3,120,0.125,15,434,10000
4,120,0.125,15,627,10000
1,150,0.125,15,1,10000
2,150,0.125,15,693,10000
3,150,0.125,15,386,10000
4,150,0.125,15,610,10000
1,180,0.125,15,1,10000
2,180,0.125,15,677,10000
3,180,0.125,15,434,10000
4,180,0.125,15,650,10000
1,210,0.125,15,0,10000
2,210,0.125,15,675,10000
3,210,0.125,15,461,10000
4,210,0.125,15,657,10000
1,240,0.125,15,0,10000
2,240,0.125,15,716,10000
3,240,0.125,15,441,10000
4,240,0.125,15,657,10000
1,270,0.125,15,0,10000
2,270,0.125,15,735,10000
3,270,0.125,15,421,10000
4,270,0.125,15,637,10000
1,300,0.125,15,1,10000
2,300,0.125,15,709,10000
3,300,0.125,15,423,10000
