virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-240,0.7083333333333333,67,635,10000
1,-210,0.7083333333333333,67,0,10000
2,-210,0.7083333333333333,67,670,10000
3,-210,0.7083333333333333,67,387,10000
4,-210,0.7083333333333333,67,593,10000
1,-180,0.7083333333333333,67,0,10000
2,-180,0.7083333333333333,67,633,10000
3,-180,0.7083333333333333,67,379,10000
4,-180,0.7083333333333333,67,583,10000
1,-150,0.7083333333333333,67,0,10000
2,-150,0.7083333333333333,67,638,10000
3,-150,0.7083333333333333,67,393,10000
4,-150,0.7083333333333333,67,575,10000
1,-120,0.7083333333333333,67,0,10000
2,-120,0.7083333333333333,67,568,10000
3,-120,0.7083333333333333,67,351,10000
4,-120,0.7083333333333333,67,547,10000
1,-90,0.7083333333333333,67,1,10000
2,-90,0.7083333333333333,67,550,10000
3,-90,0.7083333333333333,67,355,10000
4,-90,0.7083333333333333,67,571,10000
1,-60,0.7083333333333333,67,1,10000
2,-60,0.7083333333333333,67,446,10000
3,-60,0.7083333333333333,67,281,10000
4,-60,0.7083333333333333,67,464,10000
1,-30,0.7083333333333333,67,0,10000
