virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,300,0.375,39,432,10000
4,300,0.375,39,624,10000
1,330,0.375,39,0,10000
2,330,0.375,39,713,10000
3,330,0.375,39,389,10000
4,330,0.375,39,682,10000
1,360,0.375,39,0,10000
2,360,0.375,39,749,10000
3,360,0.375,39,440,10000
4,360,0.375,39,624,10000
1,-360,0.41666666666666663,39,0,10000
2,-360,0.41666666666666663,39,714,10000
3,-360,0.41666666666666663,39,435,10000
4,-360,0.41666666666666663,39,649,10000
1,-330,0.41666666666666663,39,0,10000
2,-330,0.41666666666666663,39,717,10000
3,-330,0.41666666666666663,39,395,10000
4,-330,0.41666666666666663,39,703,10000
1,-300,0.41666666666666663,39,0,10000
2,-300,0.41666666666666663,39,700,10000
3,-300,0.41666666666666663,39,416,10000
4,-300,0.41666666666666663,39,625,10000
1,-270,0.41666666666666663,39,0,10000
2,-270,0.41666666666666663,39,695,10000
3,-270,0.41666666666666663,39,437,10000
4,-270,0.41666666666666663,39,649,10000
