virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-90,0.625,60,0,10000
2,-90,0.625,60,545,10000
3,-90,0.625,60,318,10000
4,-90,0.625,60,499,10000
1,-60,0.625,60,2,10000
2,-60,0.625,60,511,10000
3,-60,0.625,60,316,10000
4,-60,0.625,60,488,10000
1,-30,0.625,60,0,10000
2,-30,0.625,60,450,10000
3,-30,0.625,60,298,10000
4,-30,0.625,60,481,10000
1,0,0.625,60,0,10000
2,0,0.625,60,455,10000
3,0,0.625,60,296,10000
4,0,0.625,60,461,10000
1,30,0.625,60,0,10000
2,30,0.625,60,523,10000
3,30,0.625,60,310,10000
4,30,0.625,60,516,10000
1,60,0.625,60,0,10000
2,60,0.625,60,547,10000
3,60,0.625,60,339,10000
4,60,0.625,60,515,10000
1,90,0.625,60,0,10000
2,90,0.625,60,604,10000
