virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-30,0.20833333333333331,22,572,10000
1,0,0.20833333333333331,22,0,10000
2,0,0.20833333333333331,22,617,10000
3,0,0.20833333333333331,22,380,10000
4,0,0.20833333333333331,22,553,10000
1,30,0.20833333333333331,22,1,10000
2,30,0.20833333333333331,22,628,10000
3,30,0.20833333333333331,22,399,10000
4,30,0.20833333333333331,22,579,10000
1,60,0.20833333333333331,22,0,10000
2,60,0.20833333333333331,22,665,10000
3,60,0.20833333333333331,22,405,10000
4,60,0.20833333333333331,22,576,10000
1,90,0.20833333333333331,22,0,10000
2,90,0.20833333333333331,22,692,10000
3,90,0.20833333333333331,22,418,10000
4,90,0.20833333333333331,22,607,10000
1,120,0.20833333333333331,22,0,10000
2,120,0.20833333333333331,22,681,10000
3,120,0.20833333333333331,22,386,10000
4,120,0.20833333333333331,22,637,10000
1,150,0.20833333333333331,22,0,10000
2,150,0.20833333333333331,22,734,10000
3,150,0.20833333333333331,22,383,10000
4,150,0.20833333333333331,22,629,10000
1,180,0.20833333333333331,22,0,10000
