virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-180,0.7916666666666666,75,597,10000
1,-150,0.7916666666666666,75,0,10000
2,-150,0.7916666666666666,75,582,10000
3,-150,0.7916666666666666,75,345,10000
4,-150,0.7916666666666666,75,572,10000
1,-120,0.7916666666666666,75,0,10000
2,-120,0.7916666666666666,75,612,10000
3,-120,0.7916666666666666,75,359,10000
4,-120,0.7916666666666666,75,547,10000
1,-90,0.7916666666666666,75,1,10000
2,-90,0.7916666666666666,75,470,10000
3,-90,0.7916666666666666,75,302,10000
4,-90,0.7916666666666666,75,500,10000
1,-60,0.7916666666666666,75,0,10000
2,-60,0.7916666666666666,75,464,10000
3,-60,0.7916666666666666,75,260,10000
4,-60,0.7916666666666666,75,495,10000
1,-30,0.7916666666666666,75,0,10000
2,-30,0.7916666666666666,75,363,10000
3,-30,0.7916666666666666,75,188,10000
4,-30,0.7916666666666666,75,433,10000
1,0,0.7916666666666666,75,0,10000
2,0,0.7916666666666666,75,375,10000
3,0,0.7916666666666666,75,217,10000
4,0,0.7916666666666666,75,472,10000
1,30,0.7916666666666666,75,0,10000
