virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-300,0.08333333333333333,9,683,10000
3,-300,0.08333333333333333,9,415,10000
4,-300,0.08333333333333333,9,620,10000
1,-270,0.08333333333333333,9,1,10000
2,-270,0.08333333333333333,9,646,10000
3,-270,0.08333333333333333,9,446,10000
4,-270,0.08333333333333333,9,704,10000
1,-240,0.08333333333333333,9,0,10000
2,-240,0.08333333333333333,9,735,10000
3,-240,0.08333333333333333,9,442,10000
4,-240,0.08333333333333333,9,658,10000
1,-210,0.08333333333333333,9,1,10000
2,-210,0.08333333333333333,9,697,10000
3,-210,0.08333333333333333,9,430,10000
4,-210,0.08333333333333333,9,632,10000
1,-180,0.08333333333333333,9,0,10000
2,-180,0.08333333333333333,9,687,10000
3,-180,0.08333333333333333,9,447,10000
4,-180,0.08333333333333333,9,598,10000
1,-150,0.08333333333333333,9,0,10000
2,-150,0.08333333333333333,9,698,10000
3,-150,0.08333333333333333,9,430,10000
4,-150,0.08333333333333333,9,648,10000
1,-120,0.08333333333333333,9,0,10000
2,-120,0.08333333333333333,9,671,10000
3,-120,0.08333333333333333,9,392,10000
