virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-90,0.375,37,384,10000
4,-90,0.375,37,566,10000
1,-60,0.375,37,0,10000
2,-60,0.375,37,620,10000
3,-60,0.375,37,365,10000
4,-60,0.375,37,532,10000
1,-30,0.375,37,0,10000
2,-30,0.375,37,516,10000
3,-30,0.375,37,351,10000
4,-30,0.375,37,503,10000
1,0,0.375,37,0,10000
2,0,0.375,37,559,10000
3,0,0.375,37,344,10000
4,0,0.375,37,507,10000
1,30,0.375,37,0,10000
2,30,0.375,37,609,10000
3,30,0.375,37,383,10000
4,30,0.375,37,560,10000
1,60,0.375,37,0,10000
2,60,0.375,37,663,10000
3,60,0.375,37,411,10000
4,60,0.375,37,553,10000
1,90,0.375,37,0,10000
2,90,0.375,37,645,10000
3,90,0.375,37,391,10000
4,90,0.375,37,581,10000
