virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-30,0.7083333333333333,68,397,10000
3,-30,0.7083333333333333,68,229,10000
4,-30,0.7083333333333333,68,426,10000
1,0,0.7083333333333333,68,0,10000
2,0,0.7083333333333333,68,408,10000
3,0,0.7083333333333333,68,247,10000
4,0,0.7083333333333333,68,450,10000
1,30,0.7083333333333333,68,0,10000
2,30,0.7083333333333333,68,475,10000
3,30,0.7083333333333333,68,263,10000
4,30,0.7083333333333333,68,521,10000
1,60,0.7083333333333333,68,0,10000
2,60,0.7083333333333333,68,533,10000
3,60,0.7083333333333333,68,297,10000
4,60,0.7083333333333333,68,547,10000
1,90,0.7083333333333333,68,0,10000
2,90,0.7083333333333333,68,597,10000
3,90,0.7083333333333333,68,322,10000
4,90,0.7083333333333333,68,557,10000
1,120,0.7083333333333333,68,1,10000
2,120,0.7083333333333333,68,604,10000
3,120,0.7083333333333333,68,334,10000
4,120,0.7083333333333333,68,563,10000
1,150,0.7083333333333333,68,0,10000
2,150,0.7083333333333333,68,663,10000
3,150,0.7083333333333333,68,396,10000
