virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,360,0.20833333333333331,24,641,10000
1,-360,0.25,24,0,10000
2,-360,0.25,24,747,10000
3,-360,0.25,24,436,10000
4,-360,0.25,24,615,10000
1,-330,0.25,24,0,10000
2,-330,0.25,24,721,10000
3,-330,0.25,24,431,10000
4,-330,0.25,24,596,10000
1,-300,0.25,24,1,10000
2,-300,0.25,24,698,10000
3,-300,0.25,24,437,10000
4,-300,0.25,24,586,10000
1,-270,0.25,24,1,10000
2,-270,0.25,24,728,10000
3,-270,0.25,24,419,10000
4,-270,0.25,24,616,10000
1,-240,0.25,24,0,10000
2,-240,0.25,24,736,10000
3,-240,0.25,24,433,10000
4,-240,0.25,24,624,10000
1,-210,0.25,24,1,10000
2,-210,0.25,24,726,10000
3,-210,0.25,24,413,10000
4,-210,0.25,24,591,10000
1,-180,0.25,24,0,10000
