virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-330,0.3333333333333333,32,599,10000
1,-300,0.3333333333333333,32,0,10000
2,-300,0.3333333333333333,32,644,10000
3,-300,0.3333333333333333,32,410,10000
4,-300,0.3333333333333333,32,651,10000
1,-270,0.3333333333333333,32,0,10000
2,-270,0.3333333333333333,32,647,10000
3,-270,0.3333333333333333,32,424,10000
4,-270,0.3333333333333333,32,612,10000
1,-240,0.3333333333333333,32,0,10000
2,-240,0.3333333333333333,32,725,10000
3,-240,0.3333333333333333,32,444,10000
4,-240,0.3333333333333333,32,631,10000
1,-210,0.3333333333333333,32,0,10000
2,-210,0.3333333333333333,32,665,10000
3,-210,0.3333333333333333,32,411,10000
4,-210,0.3333333333333333,32,628,10000
1,-180,0.3333333333333333,32,0,10000
2,-180,0.3333333333333333,32,676,10000
3,-180,0.3333333333333333,32,454,10000
4,-180,0.3333333333333333,32,641,10000
1,-150,0.3333333333333333,32,0,10000
2,-150,0.3333333333333333,32,709,10000
3,-150,0.3333333333333333,32,405,10000
4,-150,0.3333333333333333,32,619,10000
1,-120,0.3333333333333333,32,0,10000
2,-120,0.3333333333333333,32,635,10000
