virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-180,0,2,658,10000
1,-150,0,2,0,10000
2,-150,0,2,715,10000
3,-150,0,2,430,10000
4,-150,0,2,635,10000
1,-120,0,2,0,10000
2,-120,0,2,693,10000
3,-120,0,2,448,10000
4,-120,0,2,647,10000
1,-90,0,2,0,10000
2,-90,0,2,732,10000
3,-90,0,2,389,10000
4,-90,0,2,636,10000
1,-60,0,2,1,10000
2,-60,0,2,722,10000
3,-60,0,2,450,10000
4,-60,0,2,639,10000
1,-30,0,2,0,10000
2,-30,0,2,710,10000
3,-30,0,2,442,10000
4,-30,0,2,665,10000
1,0,0,2,0,10000
2,0,0,2,724,10000
3,0,0,2,416,10000
4,0,0,2,639,10000
1,30,0,2,0,10000
