virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-30,1,95,354,10000
1,0,1,95,0,10000
2,0,1,95,225,10000
3,0,1,95,124,10000
4,0,1,95,352,10000
1,30,1,95,0,10000
2,30,1,95,313,10000
3,30,1,95,116,10000
4,30,1,95,417,10000
1,60,1,95,0,10000
2,60,1,95,393,10000
3,60,1,95,168,10000
4,60,1,95,437,10000
1,90,1,95,0,10000
2,90,1,95,432,10000
3,90,1,95,171,10000
4,90,1,95,503,10000
1,120,1,95,0,10000
2,120,1,95,497,10000
3,120,1,95,208,10000
4,120,1,95,518,10000
1,150,1,95,0,10000
2,150,1,95,565,10000
3,150,1,95,235,10000
4,150,1,95,599,10000
1,180,1,95,0,10000
