virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,0,0.25,26,549,10000
1,30,0.25,26,0,10000
2,30,0.25,26,618,10000
3,30,0.25,26,401,10000
4,30,0.25,26,636,10000
1,60,0.25,26,1,10000
2,60,0.25,26,647,10000
3,60,0.25,26,373,10000
4,60,0.25,26,603,10000
1,90,0.25,26,0,10000
2,90,0.25,26,662,10000
3,90,0.25,26,374,10000
4,90,0.25,26,616,10000
1,120,0.25,26,1,10000
2,120,0.25,26,633,10000
3,120,0.25,26,393,10000
4,120,0.25,26,618,10000
1,150,0.25,26,1,10000
2,150,0.25,26,677,10000
3,150,0.25,26,422,10000
4,150,0.25,26,592,10000
1,180,0.25,26,1,10000
2,180,0.25,26,711,10000
3,180,0.25,26,417,10000
4,180,0.25,26,653,10000
1,210,0.25,26,0,10000
