virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,210,0.25,27,649,10000
3,210,0.25,27,405,10000
4,210,0.25,27,590,10000
1,240,0.25,27,0,10000
2,240,0.25,27,725,10000
3,240,0.25,27,454,10000
4,240,0.25,27,635,10000
1,270,0.25,27,0,10000
2,270,0.25,27,710,10000
3,270,0.25,27,416,10000
4,270,0.25,27,617,10000
1,300,0.25,27,0,10000
2,300,0.25,27,747,10000
3,300,0.25,27,441,10000
4,300,0.25,27,658,10000
1,330,0.25,27,0,10000
2,330,0.25,27,701,10000
3,330,0.25,27,444,10000
4,330,0.25,27,632,10000
1,360,0.25,27,0,10000
2,360,0.25,27,720,10000
3,360,0.25,27,429,10000
4,360,0.25,27,630,10000
1,-360,0.29166666666666663,27,0,10000
2,-360,0.29166666666666663,27,710,10000
3,-360,0.29166666666666663,27,417,10000
