virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-240,0.9583333333333333,90,652,10000
3,-240,0.9583333333333333,90,407,10000
4,-240,0.9583333333333333,90,604,10000
1,-210,0.9583333333333333,90,1,10000
2,-210,0.9583333333333333,90,625,10000
3,-210,0.9583333333333333,90,363,10000
4,-210,0.9583333333333333,90,576,10000
1,-180,0.9583333333333333,90,0,10000
2,-180,0.9583333333333333,90,609,10000
3,-180,0.9583333333333333,90,366,10000
4,-180,0.9583333333333333,90,573,10000
1,-150,0.9583333333333333,90,0,10000
2,-150,0.9583333333333333,90,582,10000
3,-150,0.9583333333333333,90,352,10000
4,-150,0.9583333333333333,90,572,10000
1,-120,0.9583333333333333,90,0,10000
2,-120,0.9583333333333333,90,520,10000
3,-120,0.9583333333333333,90,284,10000
4,-120,0.9583333333333333,90,538,10000
1,-90,0.9583333333333333,90,0,10000
2,-90,0.9583333333333333,90,431,10000
3,-90,0.9583333333333333,90,246,10000
4,-90,0.9583333333333333,90,480,10000
1,-60,0.9583333333333333,90,0,10000
2,-60,0.9583333333333333,90,360,10000
3,-60,0.9583333333333333,90,183,10000
