virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,240,0.29166666666666663,31,664,10000
3,240,0.29166666666666663,31,420,10000
4,240,0.29166666666666663,31,615,10000
1,270,0.29166666666666663,31,0,10000
2,270,0.29166666666666663,31,728,10000
3,270,0.29166666666666663,31,421,10000
4,270,0.29166666666666663,31,609,10000
1,300,0.29166666666666663,31,0,10000
2,300,0.29166666666666663,31,707,10000
3,300,0.29166666666666663,31,409,10000
4,300,0.29166666666666663,31,612,10000
1,330,0.29166666666666663,31,0,10000
2,330,0.29166666666666663,31,694,10000
3,330,0.29166666666666663,31,401,10000
4,330,0.29166666666666663,31,621,10000
1,360,0.29166666666666663,31,0,10000
2,360,0.29166666666666663,31,686,10000
3,360,0.29166666666666663,31,428,10000
4,360,0.29166666666666663,31,646,10000
1,-360,0.3333333333333333,31,1,10000
2,-360,0.3333333333333333,31,699,10000
3,-360,0.3333333333333333,31,438,10000
4,-360,0.3333333333333333,31,609,10000
1,-330,0.3333333333333333,31,0,10000
2,-330,0.3333333333333333,31,714,10000
3,-330,0.3333333333333333,31,431,10000
