virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,30,0.7916666666666666,76,424,10000
3,30,0.7916666666666666,76,254,10000
4,30,0.7916666666666666,76,485,10000
1,60,0.7916666666666666,76,0,10000
2,60,0.7916666666666666,76,533,10000
3,60,0.7916666666666666,76,266,10000
4,60,0.7916666666666666,76,522,10000
1,90,0.7916666666666666,76,0,10000
2,90,0.7916666666666666,76,560,10000
3,90,0.7916666666666666,76,302,10000
4,90,0.7916666666666666,76,534,10000
1,120,0.7916666666666666,76,0,10000
2,120,0.7916666666666666,76,553,10000
3,120,0.7916666666666666,76,338,10000
4,120,0.7916666666666666,76,552,10000
1,150,0.7916666666666666,76,0,10000
2,150,0.7916666666666666,76,589,10000
3,150,0.7916666666666666,76,344,10000
4,150,0.7916666666666666,76,585,10000
1,180,0.7916666666666666,76,0,10000
2,180,0.7916666666666666,76,655,10000
3,180,0.7916666666666666,76,349,10000
4,180,0.7916666666666666,76,561,10000
1,210,0.7916666666666666,76,0,10000
2,210,0.7916666666666666,76,683,10000
3,210,0.7916666666666666,76,363,10000
