virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,180,0.75,73,597,10000
1,210,0.75,73,0,10000
2,210,0.75,73,701,10000
3,210,0.75,73,394,10000
4,210,0.75,73,612,10000
1,240,0.75,73,0,10000
2,240,0.75,73,696,10000
3,240,0.75,73,440,10000
4,240,0.75,73,642,10000
1,270,0.75,73,0,10000
2,270,0.75,73,732,10000
3,270,0.75,73,374,10000
4,270,0.75,73,643,10000
1,300,0.75,73,0,10000
2,300,0.75,73,698,10000
3,300,0.75,73,422,10000
4,300,0.75,73,633,10000
1,330,0.75,73,0,10000
2,330,0.75,73,744,10000
3,330,0.75,73,437,10000
4,330,0.75,73,637,10000
1,360,0.75,73,0,10000
2,360,0.75,73,746,10000
3,360,0.75,73,417,10000
4,360,0.75,73,616,10000
1,-360,0.7916666666666666,73,0,10000
