virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,180,1,96,625,10000
3,180,1,96,277,10000
4,180,1,96,608,10000
1,210,1,96,0,10000
2,210,1,96,615,10000
3,210,1,96,298,10000
4,210,1,96,595,10000
1,240,1,96,0,10000
2,240,1,96,674,10000
3,240,1,96,367,10000
4,240,1,96,595,10000
1,270,1,96,0,10000
2,270,1,96,659,10000
3,270,1,96,327,10000
4,270,1,96,623,10000
1,300,1,96,0,10000
2,300,1,96,691,10000
3,300,1,96,388,10000
4,300,1,96,638,10000
1,330,1,96,0,10000
2,330,1,96,669,10000
3,330,1,96,383,10000
4,330,1,96,629,10000
1,360,1,96,0,10000
2,360,1,96,675,10000
3,360,1,96,371,10000
4,360,1,96,590,10000
