virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,0,0.5,49,318,10000
4,0,0.5,49,493,10000
1,30,0.5,49,0,10000
2,30,0.5,49,601,10000
3,30,0.5,49,328,10000
4,30,0.5,49,540,10000
1,60,0.5,49,0,10000
2,60,0.5,49,616,10000
3,60,0.5,49,343,10000
4,60,0.5,49,580,10000
1,90,0.5,49,0,10000
2,90,0.5,49,628,10000
3,90,0.5,49,343,10000
4,90,0.5,49,589,10000
1,120,0.5,49,0,10000
2,120,0.5,49,626,10000
3,120,0.5,49,395,10000
4,120,0.5,49,572,10000
1,150,0.5,49,0,10000
2,150,0.5,49,668,10000
3,150,0.5,49,418,10000
4,150,0.5,49,624,10000
1,180,0.5,49,0,10000
2,180,0.5,49,699,10000
3,180,0.5,49,398,10000
4,180,0.5,49,594,10000
