virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,0,0.75,72,400,10000
3,0,0.75,72,214,10000
4,0,0.75,72,469,10000
1,30,0.75,72,0,10000
2,30,0.75,72,435,10000
3,30,0.75,72,281,10000
4,30,0.75,72,469,10000
1,60,0.75,72,0,10000
2,60,0.75,72,522,10000
3,60,0.75,72,284,10000
4,60,0.75,72,531,10000
1,90,0.75,72,0,10000
2,90,0.75,72,553,10000
3,90,0.75,72,298,10000
4,90,0.75,72,571,10000
1,120,0.75,72,0,10000
2,120,0.75,72,598,10000
3,120,0.75,72,331,10000
4,120,0.75,72,592,10000
1,150,0.75,72,0,10000
2,150,0.75,72,625,10000
3,150,0.75,72,363,10000
4,150,0.75,72,607,10000
1,180,0.75,72,0,10000
2,180,0.75,72,653,10000
3,180,0.75,72,406,10000
