virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-300,0.875,82,665,10000
3,-300,0.875,82,425,10000
4,-300,0.875,82,652,10000
1,-270,0.875,82,0,10000
2,-270,0.875,82,666,10000
3,-270,0.875,82,438,10000
4,-270,0.875,82,629,10000
1,-240,0.875,82,0,10000
2,-240,0.875,82,704,10000
3,-240,0.875,82,404,10000
4,-240,0.875,82,653,10000
1,-210,0.875,82,0,10000
2,-210,0.875,82,675,10000
3,-210,0.875,82,404,10000
4,-210,0.875,82,619,10000
1,-180,0.875,82,0,10000
2,-180,0.875,82,648,10000
3,-180,0.875,82,396,10000
4,-180,0.875,82,590,10000
1,-150,0.875,82,0,10000
2,-150,0.875,82,589,10000
3,-150,0.875,82,373,10000
4,-150,0.875,82,599,10000
1,-120,0.875,82,0,10000
2,-120,0.875,82,589,10000
3,-120,0.875,82,340,10000
