virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,150,0.41666666666666663,42,0,10000
2,150,0.41666666666666663,42,737,10000
3,150,0.41666666666666663,42,392,10000
4,150,0.41666666666666663,42,553,10000
1,180,0.41666666666666663,42,0,10000
2,180,0.41666666666666663,42,675,10000
3,180,0.41666666666666663,42,429,10000
4,180,0.41666666666666663,42,633,10000
1,210,0.41666666666666663,42,0,10000
2,210,0.41666666666666663,42,700,10000
3,210,0.41666666666666663,42,438,10000
4,210,0.41666666666666663,42,620,10000
1,240,0.41666666666666663,42,0,10000
2,240,0.41666666666666663,42,675,10000
3,240,0.41666666666666663,42,420,10000
4,240,0.41666666666666663,42,599,10000
1,270,0.41666666666666663,42,0,10000
2,270,0.41666666666666663,42,698,10000
3,270,0.41666666666666663,42,415,10000
4,270,0.41666666666666663,42,650,10000
1,300,0.41666666666666663,42,0,10000
2,300,0.41666666666666663,42,687,10000
3,300,0.41666666666666663,42,400,10000
4,300,0.41666666666666663,42,629,10000
1,330,0.41666666666666663,42,1,10000
2,330,0.41666666666666663,42,689,10000
