virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-300,0.625,59,444,10000
4,-300,0.625,59,648,10000
1,-270,0.625,59,0,10000
2,-270,0.625,59,684,10000
3,-270,0.625,59,411,10000
4,-270,0.625,59,662,10000
1,-240,0.625,59,0,10000
2,-240,0.625,59,684,10000
3,-240,0.625,59,415,10000
4,-240,0.625,59,623,10000
1,-210,0.625,59,0,10000
2,-210,0.625,59,686,10000
3,-210,0.625,59,441,10000
4,-210,0.625,59,640,10000
1,-180,0.625,59,0,10000
2,-180,0.625,59,704,10000
3,-180,0.625,59,384,10000
4,-180,0.625,59,633,10000
1,-150,0.625,59,1,10000
2,-150,0.625,59,620,10000
3,-150,0.625,59,384,10000
4,-150,0.625,59,578,10000
1,-120,0.625,59,0,10000
2,-120,0.625,59,610,10000
3,-120,0.625,59,339,10000
4,-120,0.625,59,573,10000
