virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,30,0.5416666666666666,53,301,10000
4,30,0.5416666666666666,53,531,10000
1,60,0.5416666666666666,53,0,10000
2,60,0.5416666666666666,53,589,10000
3,60,0.5416666666666666,53,355,10000
4,60,0.5416666666666666,53,527,10000
1,90,0.5416666666666666,53,0,10000
2,90,0.5416666666666666,53,642,10000
3,90,0.5416666666666666,53,357,10000
4,90,0.5416666666666666,53,578,10000
1,120,0.5416666666666666,53,0,10000
2,120,0.5416666666666666,53,664,10000
3,120,0.5416666666666666,53,373,10000
4,120,0.5416666666666666,53,549,10000
1,150,0.5416666666666666,53,0,10000
2,150,0.5416666666666666,53,661,10000
3,150,0.5416666666666666,53,414,10000
4,150,0.5416666666666666,53,632,10000
1,180,0.5416666666666666,53,0,10000
2,180,0.5416666666666666,53,639,10000
3,180,0.5416666666666666,53,393,10000
4,180,0.5416666666666666,53,596,10000
1,210,0.5416666666666666,53,0,10000
2,210,0.5416666666666666,53,723,10000
3,210,0.5416666666666666,53,402,10000
4,210,0.5416666666666666,53,619,10000
