virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-180,0.25,25,674,10000
3,-180,0.25,25,391,10000
4,-180,0.25,25,631,10000
1,-150,0.25,25,0,10000
2,-150,0.25,25,685,10000
3,-150,0.25,25,423,10000
4,-150,0.25,25,621,10000
1,-120,0.25,25,0,10000
2,-120,0.25,25,676,10000
3,-120,0.25,25,408,10000
4,-120,0.25,25,575,10000
1,-90,0.25,25,0,10000
2,-90,0.25,25,617,10000
3,-90,0.25,25,397,10000
4,-90,0.25,25,620,10000
1,-60,0.25,25,0,10000
2,-60,0.25,25,640,10000
3,-60,0.25,25,381,10000
4,-60,0.25,25,587,10000
1,-30,0.25,25,0,10000
2,-30,0.25,25,614,10000
3,-30,0.25,25,371,10000
4,-30,0.25,25,572,10000
1,0,0.25,25,0,10000
2,0,0.25,25,581,10000
3,0,0.25,25,375,10000
