virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,360,0.4583333333333333,47,412,10000
4,360,0.4583333333333333,47,658,10000
1,-360,0.5,47,1,10000
2,-360,0.5,47,692,10000
3,-360,0.5,47,439,10000
4,-360,0.5,47,633,10000
1,-330,0.5,47,1,10000
2,-330,0.5,47,677,10000
3,-330,0.5,47,397,10000
4,-330,0.5,47,655,10000
1,-300,0.5,47,0,10000
2,-300,0.5,47,661,10000
3,-300,0.5,47,408,10000
4,-300,0.5,47,642,10000
1,-270,0.5,47,0,10000
2,-270,0.5,47,709,10000
3,-270,0.5,47,459,10000
4,-270,0.5,47,607,10000
1,-240,0.5,47,0,10000
2,-240,0.5,47,690,10000
3,-240,0.5,47,380,10000
4,-240,0.5,47,649,10000
1,-210,0.5,47,0,10000
2,-210,0.5,47,697,10000
3,-210,0.5,47,442,10000
4,-210,0.5,47,588,10000
