virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,270,0.3333333333333333,35,422,10000
4,270,0.3333333333333333,35,643,10000
1,300,0.3333333333333333,35,0,10000
2,300,0.3333333333333333,35,732,10000
3,300,0.3333333333333333,35,451,10000
4,300,0.3333333333333333,35,650,10000
1,330,0.3333333333333333,35,1,10000
2,330,0.3333333333333333,35,700,10000
3,330,0.3333333333333333,35,475,10000
4,330,0.3333333333333333,35,657,10000
1,360,0.3333333333333333,35,0,10000
2,360,0.3333333333333333,35,719,10000
3,360,0.3333333333333333,35,447,10000
4,360,0.3333333333333333,35,617,10000
1,-360,0.375,35,0,10000
2,-360,0.375,35,707,10000
3,-360,0.375,35,433,10000
4,-360,0.375,35,589,10000
1,-330,0.375,35,1,10000
2,-330,0.375,35,702,10000
3,-330,0.375,35,399,10000
4,-330,0.375,35,613,10000
1,-300,0.375,35,0,10000
2,-300,0.375,35,676,10000
3,-300,0.375,35,427,10000
4,-300,0.375,35,669,10000
