virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-360,0.29166666666666663,28,633,10000
1,-330,0.29166666666666663,28,2,10000
2,-330,0.29166666666666663,28,702,10000
3,-330,0.29166666666666663,28,457,10000
4,-330,0.29166666666666663,28,627,10000
1,-300,0.29166666666666663,28,0,10000
2,-300,0.29166666666666663,28,719,10000
3,-300,0.29166666666666663,28,421,10000
4,-300,0.29166666666666663,28,664,10000
1,-270,0.29166666666666663,28,0,10000
2,-270,0.29166666666666663,28,696,10000
3,-270,0.29166666666666663,28,403,10000
4,-270,0.29166666666666663,28,652,10000
1,-240,0.29166666666666663,28,0,10000
2,-240,0.29166666666666663,28,778,10000
3,-240,0.29166666666666663,28,431,10000
4,-240,0.29166666666666663,28,604,10000
1,-210,0.29166666666666663,28,0,10000
2,-210,0.29166666666666663,28,654,10000
3,-210,0.29166666666666663,28,420,10000
4,-210,0.29166666666666663,28,584,10000
1,-180,0.29166666666666663,28,0,10000
2,-180,0.29166666666666663,28,694,10000
3,-180,0.29166666666666663,28,423,10000
4,-180,0.29166666666666663,28,606,10000
1,-150,0.29166666666666663,28,0,10000
