virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-360,0,1,0,10000
2,-360,0,1,739,10000
3,-360,0,1,401,10000
4,-360,0,1,627,10000
1,-330,0,1,0,10000
2,-330,0,1,702,10000
3,-330,0,1,458,10000
4,-330,0,1,605,10000
1,-300,0,1,1,10000
2,-300,0,1,685,10000
3,-300,0,1,460,10000
4,-300,0,1,603,10000
1,-270,0,1,0,10000
2,-270,0,1,683,10000
3,-270,0,1,453,10000
4,-270,0,1,649,10000
1,-240,0,1,1,10000
2,-240,0,1,686,10000
3,-240,0,1,424,10000
4,-240,0,1,633,10000
1,-210,0,1,0,10000
2,-210,0,1,672,10000
3,-210,0,1,396,10000
4,-210,0,1,645,10000
1,-180,0,1,0,10000
2,-180,0,1,663,10000
3,-180,0,1,441,10000
