virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-270,0.125,13,696,10000
3,-270,0.125,13,420,10000
4,-270,0.125,13,593,10000
1,-240,0.125,13,1,10000
2,-240,0.125,13,688,10000
3,-240,0.125,13,414,10000
4,-240,0.125,13,648,10000
1,-210,0.125,13,0,10000
2,-210,0.125,13,683,10000
3,-210,0.125,13,429,10000
4,-210,0.125,13,631,10000
1,-180,0.125,13,0,10000
2,-180,0.125,13,747,10000
3,-180,0.125,13,447,10000
4,-180,0.125,13,659,10000
1,-150,0.125,13,1,10000
2,-150,0.125,13,707,10000
3,-150,0.125,13,383,10000
4,-150,0.125,13,621,10000
1,-120,0.125,13,0,10000
2,-120,0.125,13,644,10000
3,-120,0.125,13,436,10000
4,-120,0.125,13,604,10000
1,-90,0.125,13,2,10000
2,-90,0.125,13,719,10000
3,-90,0.125,13,413,10000
