virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,150,0.9583333333333333,92,53,1000
3,150,0.9583333333333333,92,17,1000
4,150,0.9583333333333333,92,56,1000
1,180,0.9583333333333333,92,0,1000
2,180,0.9583333333333333,92,62,1000
3,180,0.9583333333333333,92,26,1000
4,180,0.9583333333333333,92,46,1000
1,210,0.9583333333333333,92,0,1000
2,210,0.9583333333333333,92,53,1000
3,210,0.9583333333333333,92,26,1000
4,210,0.9583333333333333,92,58,1000
1,240,0.9583333333333333,92,0,1000
2,240,0.9583333333333333,92,63,1000
3,240,0.9583333333333333,92,42,1000
4,240,0.9583333333333333,92,71,1000
1,270,0.9583333333333333,92,0,1000
2,270,0.9583333333333333,92,58,1000
3,270,0.9583333333333333,92,43,1000
4,270,0.9583333333333333,92,64,1000
1,300,0.9583333333333333,92,0,1000
2,300,0.9583333333333333,92,64,1000
3,300,0.9583333333333333,92,47,1000
4,300,0.9583333333333333,92,65,1000
1,330,0.9583333333333333,92,0,1000
2,330,0.9583333333333333,92,68,1000
3,330,0.9583333333333333,92,36,1000
