virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,120,0.375,38,0,1000
2,120,0.375,38,74,1000
3,120,0.375,38,46,1000
4,120,0.375,38,49,1000
1,150,0.375,38,0,1000
2,150,0.375,38,58,1000
3,150,0.375,38,37,1000
4,150,0.375,38,66,1000
1,180,0.375,38,0,1000
2,180,0.375,38,70,1000
3,180,0.375,38,39,1000
4,180,0.375,38,44,1000
1,210,0.375,38,0,1000
2,210,0.375,38,71,1000
3,210,0.375,38,39,1000
4,210,0.375,38,65,1000
1,240,0.375,38,0,1000
2,240,0.375,38,65,1000
3,240,0.375,38,50,1000
4,240,0.375,38,65,1000
1,270,0.375,38,0,1000
2,270,0.375,38,72,1000
3,270,0.375,38,46,1000
4,270,0.375,38,65,1000
1,300,0.375,38,0,1000
2,300,0.375,38,69,1000
