virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-150,0.8333333333333333,79,583,10000
1,-120,0.8333333333333333,79,0,10000
2,-120,0.8333333333333333,79,572,10000
3,-120,0.8333333333333333,79,374,10000
4,-120,0.8333333333333333,79,545,10000
1,-90,0.8333333333333333,79,1,10000
2,-90,0.8333333333333333,79,530,10000
3,-90,0.8333333333333333,79,260,10000
4,-90,0.8333333333333333,79,571,10000
1,-60,0.8333333333333333,79,0,10000
2,-60,0.8333333333333333,79,445,10000
3,-60,0.8333333333333333,79,188,10000
4,-60,0.8333333333333333,79,440,10000
1,-30,0.8333333333333333,79,0,10000
2,-30,0.8333333333333333,79,315,10000
3,-30,0.8333333333333333,79,226,10000
4,-30,0.8333333333333333,79,386,10000
1,0,0.8333333333333333,79,0,10000
2,0,0.8333333333333333,79,412,10000
3,0,0.8333333333333333,79,170,10000
4,0,0.8333333333333333,79,403,10000
1,30,0.8333333333333333,79,0,10000
2,30,0.8333333333333333,79,431,10000
3,30,0.8333333333333333,79,194,10000
4,30,0.8333333333333333,79,520,10000
1,60,0.8333333333333333,79,0,10000
