virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-150,0.29166666666666663,29,605,10000
3,-150,0.29166666666666663,29,384,10000
4,-150,0.29166666666666663,29,572,10000
1,-120,0.29166666666666663,29,0,10000
2,-120,0.29166666666666663,29,595,10000
3,-120,0.29166666666666663,29,435,10000
4,-120,0.29166666666666663,29,663,10000
1,-90,0.29166666666666663,29,0,10000
2,-90,0.29166666666666663,29,618,10000
3,-90,0.29166666666666663,29,417,10000
4,-90,0.29166666666666663,29,571,10000
1,-60,0.29166666666666663,29,0,10000
2,-60,0.29166666666666663,29,612,10000
3,-60,0.29166666666666663,29,324,10000
4,-60,0.29166666666666663,29,606,10000
1,-30,0.29166666666666663,29,1,10000
2,-30,0.29166666666666663,29,612,10000
3,-30,0.29166666666666663,29,388,10000
4,-30,0.29166666666666663,29,446,10000
1,0,0.29166666666666663,29,1,10000
2,0,0.29166666666666663,29,613,10000
3,0,0.29166666666666663,29,356,10000
4,0,0.29166666666666663,29,578,10000
1,30,0.29166666666666663,29,0,10000
2,30,0.29166666666666663,29,676,10000
3,30,0.29166666666666663,29,330,10000
