virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,240,0.5416666666666666,54,0,1000
2,240,0.5416666666666666,54,75,1000
3,240,0.5416666666666666,54,31,1000
4,240,0.5416666666666666,54,61,1000
1,270,0.5416666666666666,54,0,1000
2,270,0.5416666666666666,54,86,1000
3,270,0.5416666666666666,54,41,1000
4,270,0.5416666666666666,54,46,1000
1,300,0.5416666666666666,54,0,1000
2,300,0.5416666666666666,54,68,1000
3,300,0.5416666666666666,54,40,1000
4,300,0.5416666666666666,54,74,1000
1,330,0.5416666666666666,54,0,1000
2,330,0.5416666666666666,54,58,1000
3,330,0.5416666666666666,54,55,1000
4,330,0.5416666666666666,54,66,1000
1,360,0.5416666666666666,54,0,1000
2,360,0.5416666666666666,54,64,1000
3,360,0.5416666666666666,54,47,1000
4,360,0.5416666666666666,54,61,1000
1,-360,0.5833333333333333,54,0,1000
2,-360,0.5833333333333333,54,69,1000
3,-360,0.5833333333333333,54,37,1000
4,-360,0.5833333333333333,54,63,1000
1,-330,0.5833333333333333,54,0,1000
2,-330,0.5833333333333333,54,72,1000
