virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-60,0.6666666666666666,64,0,1000
2,-60,0.6666666666666666,64,59,1000
3,-60,0.6666666666666666,64,31,1000
4,-60,0.6666666666666666,64,55,1000
1,-30,0.6666666666666666,64,0,1000
2,-30,0.6666666666666666,64,43,1000
3,-30,0.6666666666666666,64,19,1000
4,-30,0.6666666666666666,64,47,1000
1,0,0.6666666666666666,64,0,1000
2,0,0.6666666666666666,64,44,1000
3,0,0.6666666666666666,64,23,1000
4,0,0.6666666666666666,64,58,1000
1,30,0.6666666666666666,64,0,1000
2,30,0.6666666666666666,64,65,1000
3,30,0.6666666666666666,64,24,1000
4,30,0.6666666666666666,64,45,1000
1,60,0.6666666666666666,64,0,1000
2,60,0.6666666666666666,64,66,1000
3,60,0.6666666666666666,64,31,1000
4,60,0.6666666666666666,64,57,1000
1,90,0.6666666666666666,64,0,1000
2,90,0.6666666666666666,64,59,1000
3,90,0.6666666666666666,64,38,1000
4,90,0.6666666666666666,64,69,1000
1,120,0.6666666666666666,64,0,1000
2,120,0.6666666666666666,64,69,1000
3,120,0.6666666666666666,64,32,1000
