virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,60,0.8333333333333333,80,500,10000
3,60,0.8333333333333333,80,210,10000
4,60,0.8333333333333333,80,463,10000
1,90,0.8333333333333333,80,0,10000
2,90,0.8333333333333333,80,566,10000
3,90,0.8333333333333333,80,319,10000
4,90,0.8333333333333333,80,587,10000
1,120,0.8333333333333333,80,0,10000
2,120,0.8333333333333333,80,683,10000
3,120,0.8333333333333333,80,336,10000
4,120,0.8333333333333333,80,608,10000
1,150,0.8333333333333333,80,0,10000
2,150,0.8333333333333333,80,612,10000
3,150,0.8333333333333333,80,259,10000
4,150,0.8333333333333333,80,546,10000
1,180,0.8333333333333333,80,0,10000
2,180,0.8333333333333333,80,613,10000
3,180,0.8333333333333333,80,391,10000
4,180,0.8333333333333333,80,658,10000
1,210,0.8333333333333333,80,0,10000
2,210,0.8333333333333333,80,568,10000
3,210,0.8333333333333333,80,457,10000
4,210,0.8333333333333333,80,573,10000
1,240,0.8333333333333333,80,0,10000
2,240,0.8333333333333333,80,562,10000
3,240,0.8333333333333333,80,376,10000
