virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-120,0.3333333333333333,33,47,1000
4,-120,0.3333333333333333,33,61,1000
1,-90,0.3333333333333333,33,0,1000
2,-90,0.3333333333333333,33,68,1000
3,-90,0.3333333333333333,33,35,1000
4,-90,0.3333333333333333,33,62,1000
1,-60,0.3333333333333333,33,0,1000
2,-60,0.3333333333333333,33,68,1000
3,-60,0.3333333333333333,33,30,1000
4,-60,0.3333333333333333,33,63,1000
1,-30,0.3333333333333333,33,1,1000
2,-30,0.3333333333333333,33,50,1000
3,-30,0.3333333333333333,33,38,1000
4,-30,0.3333333333333333,33,59,1000
1,0,0.3333333333333333,33,0,1000
2,0,0.3333333333333333,33,57,1000
3,0,0.3333333333333333,33,41,1000
4,0,0.3333333333333333,33,58,1000
1,30,0.3333333333333333,33,0,1000
2,30,0.3333333333333333,33,62,1000
3,30,0.3333333333333333,33,42,1000
4,30,0.3333333333333333,33,52,1000
1,60,0.3333333333333333,33,0,1000
2,60,0.3333333333333333,33,49,1000
3,60,0.3333333333333333,33,36,1000
4,60,0.3333333333333333,33,55,1000
