virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-360,0.7916666666666666,74,642,10000
3,-360,0.7916666666666666,74,400,10000
4,-360,0.7916666666666666,74,690,10000
1,-330,0.7916666666666666,74,0,10000
2,-330,0.7916666666666666,74,714,10000
3,-330,0.7916666666666666,74,396,10000
4,-330,0.7916666666666666,74,598,10000
1,-300,0.7916666666666666,74,0,10000
2,-300,0.7916666666666666,74,695,10000
3,-300,0.7916666666666666,74,399,10000
4,-300,0.7916666666666666,74,623,10000
1,-270,0.7916666666666666,74,0,10000
2,-270,0.7916666666666666,74,694,10000
3,-270,0.7916666666666666,74,414,10000
4,-270,0.7916666666666666,74,657,10000
1,-240,0.7916666666666666,74,0,10000
2,-240,0.7916666666666666,74,705,10000
3,-240,0.7916666666666666,74,373,10000
4,-240,0.7916666666666666,74,695,10000
1,-210,0.7916666666666666,74,0,10000
2,-210,0.7916666666666666,74,729,10000
3,-210,0.7916666666666666,74,323,10000
4,-210,0.7916666666666666,74,644,10000
1,-180,0.7916666666666666,74,0,10000
2,-180,0.7916666666666666,74,600,10000
3,-180,0.7916666666666666,74,341,10000
