virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-240,0.7083333333333333,67,635,10000
1,-210,0.7083333333333333,67,0,10000
2,-210,0.7083333333333333,67,586,10000
3,-210,0.7083333333333333,67,423,10000
4,-210,0.7083333333333333,67,587,10000
1,-180,0.7083333333333333,67,1,10000
2,-180,0.7083333333333333,67,622,10000
3,-180,0.7083333333333333,67,494,10000
4,-180,0.7083333333333333,67,605,10000
1,-150,0.7083333333333333,67,0,10000
2,-150,0.7083333333333333,67,602,10000
3,-150,0.7083333333333333,67,367,10000
4,-150,0.7083333333333333,67,542,10000
1,-120,0.7083333333333333,67,0,10000
2,-120,0.7083333333333333,67,594,10000
3,-120,0.7083333333333333,67,297,10000
4,-120,0.7083333333333333,67,582,10000
1,-90,0.7083333333333333,67,0,10000
2,-90,0.7083333333333333,67,549,10000
3,-90,0.7083333333333333,67,322,10000
4,-90,0.7083333333333333,67,566,10000
1,-60,0.7083333333333333,67,0,10000
2,-60,0.7083333333333333,67,476,10000
3,-60,0.7083333333333333,67,296,10000
4,-60,0.7083333333333333,67,527,10000
1,-30,0.7083333333333333,67,0,10000
