virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,300,0.125,16,638,10000
1,330,0.125,16,0,10000
2,330,0.125,16,797,10000
3,330,0.125,16,426,10000
4,330,0.125,16,650,10000
1,360,0.125,16,0,10000
2,360,0.125,16,701,10000
3,360,0.125,16,366,10000
4,360,0.125,16,643,10000
1,-360,0.16666666666666666,16,0,10000
2,-360,0.16666666666666666,16,647,10000
3,-360,0.16666666666666666,16,381,10000
4,-360,0.16666666666666666,16,628,10000
1,-330,0.16666666666666666,16,0,10000
2,-330,0.16666666666666666,16,678,10000
3,-330,0.16666666666666666,16,463,10000
4,-330,0.16666666666666666,16,605,10000
1,-300,0.16666666666666666,16,0,10000
2,-300,0.16666666666666666,16,642,10000
3,-300,0.16666666666666666,16,369,10000
4,-300,0.16666666666666666,16,673,10000
1,-270,0.16666666666666666,16,0,10000
2,-270,0.16666666666666666,16,749,10000
3,-270,0.16666666666666666,16,409,10000
4,-270,0.16666666666666666,16,620,10000
1,-240,0.16666666666666666,16,2,10000
