virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,270,0.5833333333333333,58,0,1000
2,270,0.5833333333333333,58,59,1000
3,270,0.5833333333333333,58,44,1000
4,270,0.5833333333333333,58,63,1000
1,300,0.5833333333333333,58,0,1000
2,300,0.5833333333333333,58,77,1000
3,300,0.5833333333333333,58,44,1000
4,300,0.5833333333333333,58,66,1000
1,330,0.5833333333333333,58,0,1000
2,330,0.5833333333333333,58,72,1000
3,330,0.5833333333333333,58,23,1000
4,330,0.5833333333333333,58,59,1000
1,360,0.5833333333333333,58,0,1000
2,360,0.5833333333333333,58,80,1000
3,360,0.5833333333333333,58,46,1000
4,360,0.5833333333333333,58,54,1000
1,-360,0.625,58,0,1000
2,-360,0.625,58,74,1000
3,-360,0.625,58,42,1000
4,-360,0.625,58,62,1000
1,-330,0.625,58,0,1000
2,-330,0.625,58,71,1000
3,-330,0.625,58,58,1000
4,-330,0.625,58,66,1000
1,-300,0.625,58,0,1000
2,-300,0.625,58,65,1000
