virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,30,0.7916666666666666,76,435,10000
3,30,0.7916666666666666,76,197,10000
4,30,0.7916666666666666,76,499,10000
1,60,0.7916666666666666,76,0,10000
2,60,0.7916666666666666,76,421,10000
3,60,0.7916666666666666,76,244,10000
4,60,0.7916666666666666,76,517,10000
1,90,0.7916666666666666,76,0,10000
2,90,0.7916666666666666,76,502,10000
3,90,0.7916666666666666,76,242,10000
4,90,0.7916666666666666,76,534,10000
1,120,0.7916666666666666,76,0,10000
2,120,0.7916666666666666,76,599,10000
3,120,0.7916666666666666,76,312,10000
4,120,0.7916666666666666,76,570,10000
1,150,0.7916666666666666,76,0,10000
2,150,0.7916666666666666,76,617,10000
3,150,0.7916666666666666,76,369,10000
4,150,0.7916666666666666,76,576,10000
1,180,0.7916666666666666,76,0,10000
2,180,0.7916666666666666,76,605,10000
3,180,0.7916666666666666,76,350,10000
4,180,0.7916666666666666,76,602,10000
1,210,0.7916666666666666,76,0,10000
2,210,0.7916666666666666,76,717,10000
3,210,0.7916666666666666,76,370,10000
