virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-30,0.4583333333333333,45,36,1000
4,-30,0.4583333333333333,45,50,1000
1,0,0.4583333333333333,45,0,1000
2,0,0.4583333333333333,45,39,1000
3,0,0.4583333333333333,45,31,1000
4,0,0.4583333333333333,45,50,1000
1,30,0.4583333333333333,45,0,1000
2,30,0.4583333333333333,45,67,1000
3,30,0.4583333333333333,45,33,1000
4,30,0.4583333333333333,45,53,1000
1,60,0.4583333333333333,45,0,1000
2,60,0.4583333333333333,45,61,1000
3,60,0.4583333333333333,45,38,1000
4,60,0.4583333333333333,45,68,1000
1,90,0.4583333333333333,45,0,1000
2,90,0.4583333333333333,45,72,1000
3,90,0.4583333333333333,45,39,1000
4,90,0.4583333333333333,45,48,1000
1,120,0.4583333333333333,45,0,1000
2,120,0.4583333333333333,45,70,1000
3,120,0.4583333333333333,45,41,1000
4,120,0.4583333333333333,45,55,1000
1,150,0.4583333333333333,45,0,1000
2,150,0.4583333333333333,45,66,1000
3,150,0.4583333333333333,45,46,1000
4,150,0.4583333333333333,45,62,1000
