virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-330,0.5833333333333333,55,426,10000
4,-330,0.5833333333333333,55,674,10000
1,-300,0.5833333333333333,55,0,10000
2,-300,0.5833333333333333,55,641,10000
3,-300,0.5833333333333333,55,474,10000
4,-300,0.5833333333333333,55,585,10000
1,-270,0.5833333333333333,55,0,10000
2,-270,0.5833333333333333,55,642,10000
3,-270,0.5833333333333333,55,392,10000
4,-270,0.5833333333333333,55,557,10000
1,-240,0.5833333333333333,55,0,10000
2,-240,0.5833333333333333,55,682,10000
3,-240,0.5833333333333333,55,422,10000
4,-240,0.5833333333333333,55,672,10000
1,-210,0.5833333333333333,55,0,10000
2,-210,0.5833333333333333,55,718,10000
3,-210,0.5833333333333333,55,410,10000
4,-210,0.5833333333333333,55,627,10000
1,-180,0.5833333333333333,55,0,10000
2,-180,0.5833333333333333,55,684,10000
3,-180,0.5833333333333333,55,360,10000
4,-180,0.5833333333333333,55,668,10000
1,-150,0.5833333333333333,55,0,10000
2,-150,0.5833333333333333,55,629,10000
3,-150,0.5833333333333333,55,463,10000
4,-150,0.5833333333333333,55,622,10000
