virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-60,0.9583333333333333,91,533,10000
1,-30,0.9583333333333333,91,0,10000
2,-30,0.9583333333333333,91,279,10000
3,-30,0.9583333333333333,91,148,10000
4,-30,0.9583333333333333,91,386,10000
1,0,0.9583333333333333,91,0,10000
2,0,0.9583333333333333,91,260,10000
3,0,0.9583333333333333,91,177,10000
4,0,0.9583333333333333,91,321,10000
1,30,0.9583333333333333,91,0,10000
2,30,0.9583333333333333,91,374,10000
3,30,0.9583333333333333,91,136,10000
4,30,0.9583333333333333,91,391,10000
1,60,0.9583333333333333,91,0,10000
2,60,0.9583333333333333,91,451,10000
3,60,0.9583333333333333,91,193,10000
4,60,0.9583333333333333,91,488,10000
1,90,0.9583333333333333,91,0,10000
2,90,0.9583333333333333,91,428,10000
3,90,0.9583333333333333,91,225,10000
4,90,0.9583333333333333,91,550,10000
1,120,0.9583333333333333,91,0,10000
2,120,0.9583333333333333,91,496,10000
3,120,0.9583333333333333,91,305,10000
4,120,0.9583333333333333,91,542,10000
1,150,0.9583333333333333,91,0,10000
