virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-300,0.08333333333333333,9,68,1000
3,-300,0.08333333333333333,9,51,1000
4,-300,0.08333333333333333,9,61,1000
1,-270,0.08333333333333333,9,0,1000
2,-270,0.08333333333333333,9,75,1000
3,-270,0.08333333333333333,9,43,1000
4,-270,0.08333333333333333,9,61,1000
1,-240,0.08333333333333333,9,0,1000
2,-240,0.08333333333333333,9,75,1000
3,-240,0.08333333333333333,9,36,1000
4,-240,0.08333333333333333,9,67,1000
1,-210,0.08333333333333333,9,0,1000
2,-210,0.08333333333333333,9,73,1000
3,-210,0.08333333333333333,9,43,1000
4,-210,0.08333333333333333,9,61,1000
1,-180,0.08333333333333333,9,1,1000
2,-180,0.08333333333333333,9,73,1000
3,-180,0.08333333333333333,9,48,1000
4,-180,0.08333333333333333,9,68,1000
1,-150,0.08333333333333333,9,0,1000
2,-150,0.08333333333333333,9,75,1000
3,-150,0.08333333333333333,9,30,1000
4,-150,0.08333333333333333,9,72,1000
1,-120,0.08333333333333333,9,0,1000
2,-120,0.08333333333333333,9,73,1000
3,-120,0.08333333333333333,9,43,1000
