virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,90,0.08333333333333333,11,79,1000
3,90,0.08333333333333333,11,44,1000
4,90,0.08333333333333333,11,74,1000
1,120,0.08333333333333333,11,0,1000
2,120,0.08333333333333333,11,80,1000
3,120,0.08333333333333333,11,42,1000
4,120,0.08333333333333333,11,70,1000
1,150,0.08333333333333333,11,0,1000
2,150,0.08333333333333333,11,60,1000
3,150,0.08333333333333333,11,52,1000
4,150,0.08333333333333333,11,48,1000
1,180,0.08333333333333333,11,0,1000
2,180,0.08333333333333333,11,87,1000
3,180,0.08333333333333333,11,45,1000
4,180,0.08333333333333333,11,68,1000
1,210,0.08333333333333333,11,0,1000
2,210,0.08333333333333333,11,66,1000
3,210,0.08333333333333333,11,51,1000
4,210,0.08333333333333333,11,59,1000
1,240,0.08333333333333333,11,0,1000
2,240,0.08333333333333333,11,78,1000
3,240,0.08333333333333333,11,49,1000
4,240,0.08333333333333333,11,56,1000
1,270,0.08333333333333333,11,0,1000
2,270,0.08333333333333333,11,76,1000
3,270,0.08333333333333333,11,38,1000
