virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-360,0.29166666666666663,28,67,1000
1,-330,0.29166666666666663,28,0,1000
2,-330,0.29166666666666663,28,55,1000
3,-330,0.29166666666666663,28,42,1000
4,-330,0.29166666666666663,28,51,1000
1,-300,0.29166666666666663,28,0,1000
2,-300,0.29166666666666663,28,72,1000
3,-300,0.29166666666666663,28,46,1000
4,-300,0.29166666666666663,28,54,1000
1,-270,0.29166666666666663,28,0,1000
2,-270,0.29166666666666663,28,78,1000
3,-270,0.29166666666666663,28,48,1000
4,-270,0.29166666666666663,28,67,1000
1,-240,0.29166666666666663,28,0,1000
2,-240,0.29166666666666663,28,76,1000
3,-240,0.29166666666666663,28,30,1000
4,-240,0.29166666666666663,28,63,1000
1,-210,0.29166666666666663,28,0,1000
2,-210,0.29166666666666663,28,73,1000
3,-210,0.29166666666666663,28,40,1000
4,-210,0.29166666666666663,28,64,1000
1,-180,0.29166666666666663,28,0,1000
2,-180,0.29166666666666663,28,68,1000
3,-180,0.29166666666666663,28,44,1000
4,-180,0.29166666666666663,28,72,1000
1,-150,0.29166666666666663,28,0,1000
