virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-240,0.16666666666666666,17,56,1000
3,-240,0.16666666666666666,17,49,1000
4,-240,0.16666666666666666,17,83,1000
1,-210,0.16666666666666666,17,0,1000
2,-210,0.16666666666666666,17,70,1000
3,-210,0.16666666666666666,17,44,1000
4,-210,0.16666666666666666,17,70,1000
1,-180,0.16666666666666666,17,0,1000
2,-180,0.16666666666666666,17,75,1000
3,-180,0.16666666666666666,17,46,1000
4,-180,0.16666666666666666,17,64,1000
1,-150,0.16666666666666666,17,0,1000
2,-150,0.16666666666666666,17,81,1000
3,-150,0.16666666666666666,17,31,1000
4,-150,0.16666666666666666,17,53,1000
1,-120,0.16666666666666666,17,0,1000
2,-120,0.16666666666666666,17,64,1000
3,-120,0.16666666666666666,17,46,1000
4,-120,0.16666666666666666,17,63,1000
1,-90,0.16666666666666666,17,0,1000
2,-90,0.16666666666666666,17,67,1000
3,-90,0.16666666666666666,17,39,1000
4,-90,0.16666666666666666,17,62,1000
1,-60,0.16666666666666666,17,0,1000
2,-60,0.16666666666666666,17,50,1000
3,-60,0.16666666666666666,17,47,1000
