virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,30,0.5416666666666666,53,24,1000
4,30,0.5416666666666666,53,54,1000
1,60,0.5416666666666666,53,0,1000
2,60,0.5416666666666666,53,61,1000
3,60,0.5416666666666666,53,39,1000
4,60,0.5416666666666666,53,44,1000
1,90,0.5416666666666666,53,0,1000
2,90,0.5416666666666666,53,48,1000
3,90,0.5416666666666666,53,41,1000
4,90,0.5416666666666666,53,55,1000
1,120,0.5416666666666666,53,0,1000
2,120,0.5416666666666666,53,64,1000
3,120,0.5416666666666666,53,39,1000
4,120,0.5416666666666666,53,57,1000
1,150,0.5416666666666666,53,0,1000
2,150,0.5416666666666666,53,67,1000
3,150,0.5416666666666666,53,39,1000
4,150,0.5416666666666666,53,55,1000
1,180,0.5416666666666666,53,0,1000
2,180,0.5416666666666666,53,78,1000
3,180,0.5416666666666666,53,36,1000
4,180,0.5416666666666666,53,55,1000
1,210,0.5416666666666666,53,0,1000
2,210,0.5416666666666666,53,84,1000
3,210,0.5416666666666666,53,42,1000
4,210,0.5416666666666666,53,67,1000
