virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,120,0.125,15,66,1000
3,120,0.125,15,31,1000
4,120,0.125,15,58,1000
1,150,0.125,15,0,1000
2,150,0.125,15,70,1000
3,150,0.125,15,40,1000
4,150,0.125,15,67,1000
1,180,0.125,15,0,1000
2,180,0.125,15,71,1000
3,180,0.125,15,38,1000
4,180,0.125,15,68,1000
1,210,0.125,15,0,1000
2,210,0.125,15,75,1000
3,210,0.125,15,40,1000
4,210,0.125,15,66,1000
1,240,0.125,15,0,1000
2,240,0.125,15,81,1000
3,240,0.125,15,46,1000
4,240,0.125,15,62,1000
1,270,0.125,15,0,1000
2,270,0.125,15,67,1000
3,270,0.125,15,60,1000
4,270,0.125,15,70,1000
1,300,0.125,15,0,1000
2,300,0.125,15,59,1000
3,300,0.125,15,56,1000
