virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-240,0.41666666666666663,40,0,10000
2,-240,0.41666666666666663,40,645,10000
3,-240,0.41666666666666663,40,450,10000
4,-240,0.41666666666666663,40,587,10000
1,-210,0.41666666666666663,40,1,10000
2,-210,0.41666666666666663,40,706,10000
3,-210,0.41666666666666663,40,329,10000
4,-210,0.41666666666666663,40,598,10000
1,-180,0.41666666666666663,40,0,10000
2,-180,0.41666666666666663,40,662,10000
3,-180,0.41666666666666663,40,366,10000
4,-180,0.41666666666666663,40,549,10000
1,-150,0.41666666666666663,40,0,10000
2,-150,0.41666666666666663,40,714,10000
3,-150,0.41666666666666663,40,477,10000
4,-150,0.41666666666666663,40,593,10000
1,-120,0.41666666666666663,40,0,10000
2,-120,0.41666666666666663,40,676,10000
3,-120,0.41666666666666663,40,381,10000
4,-120,0.41666666666666663,40,660,10000
1,-90,0.41666666666666663,40,3,10000
2,-90,0.41666666666666663,40,637,10000
3,-90,0.41666666666666663,40,445,10000
4,-90,0.41666666666666663,40,526,10000
1,-60,0.41666666666666663,40,0,10000
2,-60,0.41666666666666663,40,572,10000
