virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,150,0.41666666666666663,42,0,1000
2,150,0.41666666666666663,42,74,1000
3,150,0.41666666666666663,42,40,1000
4,150,0.41666666666666663,42,58,1000
1,180,0.41666666666666663,42,0,1000
2,180,0.41666666666666663,42,67,1000
3,180,0.41666666666666663,42,41,1000
4,180,0.41666666666666663,42,50,1000
1,210,0.41666666666666663,42,0,1000
2,210,0.41666666666666663,42,73,1000
3,210,0.41666666666666663,42,40,1000
4,210,0.41666666666666663,42,62,1000
1,240,0.41666666666666663,42,0,1000
2,240,0.41666666666666663,42,54,1000
3,240,0.41666666666666663,42,59,1000
4,240,0.41666666666666663,42,66,1000
1,270,0.41666666666666663,42,0,1000
2,270,0.41666666666666663,42,80,1000
3,270,0.41666666666666663,42,33,1000
4,270,0.41666666666666663,42,68,1000
1,300,0.41666666666666663,42,0,1000
2,300,0.41666666666666663,42,70,1000
3,300,0.41666666666666663,42,37,1000
4,300,0.41666666666666663,42,63,1000
1,330,0.41666666666666663,42,0,1000
2,330,0.41666666666666663,42,53,1000
