virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-150,0.041666666666666664,6,672,10000
1,-120,0.041666666666666664,6,0,10000
2,-120,0.041666666666666664,6,699,10000
3,-120,0.041666666666666664,6,397,10000
4,-120,0.041666666666666664,6,673,10000
1,-90,0.041666666666666664,6,0,10000
2,-90,0.041666666666666664,6,759,10000
3,-90,0.041666666666666664,6,405,10000
4,-90,0.041666666666666664,6,635,10000
1,-60,0.041666666666666664,6,0,10000
2,-60,0.041666666666666664,6,714,10000
3,-60,0.041666666666666664,6,415,10000
4,-60,0.041666666666666664,6,619,10000
1,-30,0.041666666666666664,6,0,10000
2,-30,0.041666666666666664,6,644,10000
3,-30,0.041666666666666664,6,378,10000
4,-30,0.041666666666666664,6,679,10000
1,0,0.041666666666666664,6,0,10000
2,0,0.041666666666666664,6,685,10000
3,0,0.041666666666666664,6,401,10000
4,0,0.041666666666666664,6,576,10000
1,30,0.041666666666666664,6,0,10000
2,30,0.041666666666666664,6,731,10000
3,30,0.041666666666666664,6,381,10000
4,30,0.041666666666666664,6,681,10000
1,60,0.041666666666666664,6,1,10000
