virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,60,0.041666666666666664,7,63,1000
3,60,0.041666666666666664,7,32,1000
4,60,0.041666666666666664,7,60,1000
1,90,0.041666666666666664,7,0,1000
2,90,0.041666666666666664,7,74,1000
3,90,0.041666666666666664,7,42,1000
4,90,0.041666666666666664,7,71,1000
1,120,0.041666666666666664,7,0,1000
2,120,0.041666666666666664,7,83,1000
3,120,0.041666666666666664,7,39,1000
4,120,0.041666666666666664,7,53,1000
1,150,0.041666666666666664,7,0,1000
2,150,0.041666666666666664,7,61,1000
3,150,0.041666666666666664,7,36,1000
4,150,0.041666666666666664,7,75,1000
1,180,0.041666666666666664,7,0,1000
2,180,0.041666666666666664,7,77,1000
3,180,0.041666666666666664,7,42,1000
4,180,0.041666666666666664,7,85,1000
1,210,0.041666666666666664,7,0,1000
2,210,0.041666666666666664,7,69,1000
3,210,0.041666666666666664,7,47,1000
4,210,0.041666666666666664,7,78,1000
1,240,0.041666666666666664,7,0,1000
2,240,0.041666666666666664,7,70,1000
3,240,0.041666666666666664,7,47,1000
